,percip_mm,humidity,temp,leafwet450_min,leafwet460_min,leafwet_lwscnt,gusts_ms,wind_dir,wind_ms
2014-04-26 22:00:00,0.0,0.0882500257964,22.1458334923,0.0,0.0,436.708333333,0.649622805416,252.416666667,0.45683151794
2014-04-27 00:00:00,0.0,0.100201580363,21.9749999841,0.0,0.0,436.208333333,1.13998323679,256.708333333,0.880134120583
2014-04-27 02:00:00,0.0,0.0778016084805,21.5541665554,0.0,0.0,435.833333333,1.10645433764,254.875,0.930427516501
2014-04-27 04:00:00,0.0,0.0597871492306,20.8874999682,0.0,0.0,435.208333333,1.18608549982,271.041666667,0.959765292705
2014-04-27 06:00:00,0.0,0.051765355592,21.8166666031,0.0,0.0,434.791666667,1.45850797991,292.583333333,1.08549874028
2014-04-27 08:00:00,0.0,0.0700559330483,25.5625,0.0,0.0,432.625,1.08968987192,271.333333333,0.741827336451
2014-04-27 10:00:00,0.0,0.090784834077,27.9624998569,0.0,0.0,432.791666667,1.43336127202,240.708333333,1.0226320376
2014-04-27 12:00:00,0.0,0.0923411181817,29.225000302,0.0,0.0,433.583333333,2.05364626646,257.708333333,1.42917016645
2014-04-27 14:00:00,0.0,0.146606703289,28.5041666826,0.0,0.0,434.916666667,3.70913664003,300.583333333,2.90025146802
2014-04-27 16:00:00,0.0,0.15158397456,27.3499999841,0.0,0.0,433.916666667,3.56663868825,312.125,2.93797154228
2014-04-27 18:00:00,0.0,0.103472153035,24.9291667143,0.0,0.0,434.416666667,3.96060352524,302.708333333,3.54149202506
2014-04-27 20:00:00,0.0,0.0494005628861,22.9166665872,0.0,0.0,435.0,3.8809723556,293.708333333,3.58759429057
2014-04-27 22:00:00,0.0,0.0444252770394,22.5250000159,0.0,0.0,435.0,3.00922045112,290.25,2.80385582646
2014-04-28 00:00:00,0.0,0.0585445562999,21.8375000954,0.0,0.0,435.0,1.46269908051,307.0,1.30762784431
2014-04-28 02:00:00,0.0,0.0594833383026,21.6583333015,0.0,0.0,435.0,0.473595978692,261.25,0.331098073472
2014-04-28 04:00:00,0.0,0.0648225087983,20.779166619,0.0,0.0,435.0,0.251466889555,175.5,0.117351215333
2014-04-28 06:00:00,0.0,0.0749345769485,20.875,0.0,0.0,434.291666667,0.0,0.0,0.0
2014-04-28 08:00:00,0.0,0.0796041050926,25.1708333492,0.0,0.0,431.333333333,0.624476107459,36.3333333333,0.423302601402
2014-04-28 10:00:00,0.0,0.14257729395,25.7416665554,0.0,0.0,432.541666667,1.42497904102,78.5416666667,0.943000833194
2014-04-28 12:00:00,0.0,0.189262516797,26.787500143,0.0,0.0,434.166666667,1.38306792081,155.666666667,0.859178555509
2014-04-28 14:00:00,0.0,0.268401230685,26.6875000795,0.0,0.0,435.208333333,1.51718356709,231.833333333,1.04777871817
2014-04-28 16:00:00,0.0,0.353219633301,24.7333332698,0.0,0.0,434.75,1.7686504821,275.041666667,1.37887679041
2014-04-28 18:00:00,0.0,0.198270253837,22.2916665872,0.0,0.0,434.833333333,2.35121543705,320.0,2.08298408488
2014-04-28 20:00:00,0.0,0.11194693173,19.5791668097,0.0,0.0,435.541666667,1.28667225192,291.0,1.0435876033
2014-04-28 22:00:00,0.0,0.0762754734605,19.9291669528,0.0,0.0,435.0,2.11651301881,320.041666667,1.68482816716
2014-04-29 00:00:00,0.0,0.181194359747,18.7875000636,0.0,0.0,435.625,1.92791284124,318.166666667,1.68482817709
2014-04-29 02:00:00,0.0,0.299461257954,18.2666665713,0.0,0.0,437.0,1.77284160256,306.541666667,1.56747695804
2014-04-29 04:00:00,0.0,0.211510992609,18.9291667938,0.0,0.0,436.541666667,2.15423304836,323.208333333,1.86504612366
2014-04-29 06:00:00,0.0,0.382828867684,18.8749997616,0.0,0.0,436.875,1.89019280672,319.583333333,1.59262365103
2014-04-29 08:00:00,0.0,0.386799287051,21.1416667302,0.0,0.0,435.041666667,1.78960604966,325.458333333,1.47527242204
2014-04-29 10:00:00,0.0,0.340878933668,22.9458334446,0.0,0.0,435.0,1.66806372007,239.75,1.307627817
2014-04-29 12:00:00,0.0,0.275340200091,24.3208334446,0.0,0.0,435.708333333,1.99497067928,211.875,1.60100587706
2014-04-29 14:00:00,0.0,0.324832708885,24.7541666826,0.0,0.0,436.875,2.49371336897,63.625,2.04945514103
2014-04-29 16:00:00,0.0,0.369309406728,23.7374998728,0.0,0.0,435.041666667,1.54652137061,323.791666667,1.22380553683
2014-04-29 18:00:00,0.0,0.273934378599,22.5124998887,0.0,0.0,435.25,2.27996648351,314.958333333,1.9530595392
2014-04-29 20:00:00,0.0,0.232901015629,20.2958333492,0.0,0.0,436.958333333,2.74518023928,290.75,2.53562450409
2014-04-29 22:00:00,0.0,0.317483977725,19.0166669687,0.0,0.0,437.333333333,2.2254820168,302.0,1.99077957372
2014-04-30 00:00:00,0.0,0.399417753021,18.4041666985,0.0,0.0,438.291666667,2.1374685814,307.0,1.8566639026
2014-04-30 02:00:00,0.0,0.390384484082,18.5791666508,0.0,0.0,439.0,2.21290866534,321.625,1.89019281169
2014-04-30 04:00:00,0.0,0.384061286847,19.0541668733,0.0,0.0,438.958333333,2.46437553565,78.7916666667,2.00335291525
2014-04-30 06:00:00,0.0,0.378145519644,19.5208332539,0.0,0.0,438.666666667,3.61693207423,45.7916666667,3.28583405415
2014-04-30 08:00:00,0.0,0.337538248549,21.6083331903,0.0,0.0,436.166666667,2.2212908864,45.4583333333,1.89438392719
2014-04-30 10:00:00,0.0,0.24027580861,24.4791667461,0.0,0.0,434.916666667,1.44174350798,57.5833333333,1.13998324672
2014-04-30 12:00:00,0.0,0.330085361997,25.904166619,0.0,0.0,435.833333333,1.54652138551,44.9583333333,1.1232187748
2014-04-30 14:00:00,0.0,0.417010591676,25.7875001431,0.0,0.0,437.125,1.38306789597,51.625,1.03939649711
2014-04-30 16:00:00,0.0,0.370100172857,24.8208336035,0.0,0.0,435.375,1.58424142003,234.583333333,1.24056999385
2014-04-30 18:00:00,0.0,0.23514076819,23.2666666508,0.0,0.0,435.458333333,2.09555741151,315.25,1.87342836459
2014-04-30 20:00:00,0.0,0.171848702555,20.7291665077,0.0,0.0,436.958333333,2.09136633575,307.375,1.77703269819
2014-04-30 22:00:00,0.0,0.260490202655,19.5708333651,0.0,0.0,437.166666667,2.11651300391,328.25,1.72673933208
2014-05-01 00:00:00,0.0,0.381281254192,18.912500302,0.0,0.0,438.125,2.85834032297,106.291666667,2.47694886227
2014-05-01 02:00:00,0.0,0.3995150129,18.6583332221,0.0,0.0,438.958333333,3.31936295827,44.4583333333,3.02179377278
2014-05-01 04:00:00,0.0,0.301457275947,19.4666665395,0.0,0.0,438.0,3.1517183582,41.7083333333,2.94216261307
2014-05-01 06:00:00,0.0,0.225307533518,20.1250000795,0.0,0.0,437.416666667,2.61944680909,45.2916666667,2.42246437569
2014-05-01 08:00:00,0.0,0.0876529607922,23.754166762,0.0,0.0,434.5,1.92791284621,40.25,1.65129925807
2014-05-01 10:00:00,0.0,0.119204496965,26.6124999523,0.0,0.0,433.208333333,1.41659681002,58.5833333333,1.06873429318
2014-05-01 12:00:00,0.0,0.245678782463,27.3250000477,0.0,0.0,434.916666667,1.48784576853,70.3333333333,1.04358761013
2014-05-01 14:00:00,0.0,0.342430802683,28.0874999364,0.0,0.0,436.083333333,1.39564124743,63.875,0.938809742531
2014-05-01 16:00:00,0.0,0.376022387296,26.1125000318,0.0,0.0,435.208333333,1.44174351792,51.875,1.13160101573
2014-05-01 18:00:00,0.0,0.344304274768,25.2083333333,0.0,0.0,435.416666667,1.17351216078,36.4583333333,0.880134119342
2014-05-01 20:00:00,0.0,0.221084957942,23.3291667302,0.0,0.0,437.166666667,0.787929593896,55.4166666667,0.553227160747
2014-05-01 22:00:00,0.0,0.123773486353,23.5458331903,0.0,0.0,436.291666667,2.16261527439,61.375,1.87342833479
2014-05-02 00:00:00,0.0,0.0801038521652,23.8583333492,0.0,0.0,435.416666667,2.24224644403,80.5,1.96144175033
2014-05-02 02:00:00,0.0,0.134273422882,23.9541668892,0.0,0.0,435.5,3.84325234095,91.5416666667,3.39899412791
2014-05-02 04:00:00,0.0,0.175688202803,23.8499998252,0.0,0.0,436.0,2.67812242607,97.75,2.11232190827
2014-05-02 06:00:00,0.0,0.18963152729,23.2374998728,0.0,0.0,436.0,0.481978215277,55.2916666667,0.343671424935
2014-05-02 08:00:00,0.0,0.20386872006,25.4999998411,0.0,0.0,434.625,1.21961442009,92.0,0.913663037743
2014-05-02 10:00:00,0.0,0.351522985225,25.1124999523,0.0,0.0,434.541666667,1.64710813264,92.875,1.16093881428
2014-05-02 12:00:00,0.0,0.483965750784,23.2958334287,0.0,0.0,436.666666667,2.20871753991,78.625,1.67644594113
2014-05-02 14:00:00,0.0,0.341934158156,24.0416668256,0.0,0.0,436.916666667,5.81307625771,76.875,4.97904439767
2014-05-02 16:00:00,0.0,0.340802549074,23.9208335082,0.0,0.0,435.416666667,4.30846604705,77.5416666667,3.6169321239
2014-05-02 18:00:00,0.0,0.361615821719,21.8250000477,0.0,0.0,436.666666667,4.87426650524,77.5416666667,4.14501254757
2014-05-02 20:00:00,0.0,0.528859191884,18.3499999444,0.0,0.0,438.75,3.70494550467,61.8333333333,3.21458510558
2014-05-02 22:00:00,0.0,0.450430280218,18.404166619,0.0,0.0,439.041666667,4.50963954131,44.0416666667,4.05280805627
2014-05-07 00:00:00,0.0,0.511472028991,17.725000143,0.0,0.0,441.125,6.64291704694,103.916666667,5.16764460007
2014-05-07 02:00:00,0.0,0.420491531491,18.6958334446,0.0,0.0,440.708333333,4.56831513842,108.666666667,3.66303433975
2014-05-07 04:00:00,0.0,0.43383112674,18.2583335638,0.0,0.0,440.125,4.19111483296,83.875,3.47862533728
2014-05-07 06:00:00,0.0,0.565325537076,16.191666762,0.0,0.0,440.958333333,3.5121542712,64.0,3.08046942453
2014-05-07 08:00:00,0.0,0.492885073026,18.7166667779,0.0,0.0,438.875,2.39731768519,62.9166666667,1.94467727468
2014-05-07 10:00:00,0.0,0.40304511413,20.8916668097,0.0,0.0,438.791666667,4.30008384585,95.75,3.54987427592
2014-05-07 12:00:00,0.0,0.365258062879,22.433333238,0.0,0.0,438.708333333,5.741827329,102.791666667,4.64794636766
2014-05-07 14:00:00,0.0,0.331554915756,23.9250000318,0.0,0.0,438.125,5.48197814822,103.916666667,4.25398156047
2014-05-07 16:00:00,0.0,0.314543910325,23.7166665395,0.0,0.0,437.5,4.79882650574,92.2916666667,3.75943000118
2014-05-07 18:00:00,0.0,0.405683544775,22.2666668097,0.0,0.0,437.791666667,4.70662200451,80.3333333333,3.7887678345
2014-05-07 20:00:00,0.0,0.484347155939,19.3708336353,0.0,0.0,439.208333333,2.56496228774,102.0,1.81894385815
2014-05-07 22:00:00,0.0,0.472397432973,18.5083333651,0.0,0.0,439.75,2.49790443915,75.75,2.09555742145
2014-05-08 00:00:00,0.0,0.438787105183,18.9875001907,0.0,0.0,439.625,3.20620284478,66.1666666667,2.7912825048
2014-05-08 02:00:00,0.0,0.404007113228,19.2624999682,0.0,0.0,439.0,2.95054483414,61.4583333333,2.61525566379
2014-05-08 04:00:00,0.0,0.387067039808,19.6791669528,0.0,0.0,439.0,4.5389773349,68.4583333333,3.99413248897
2014-05-08 06:00:00,0.0,0.328788311531,20.7249999046,0.0,0.0,438.958333333,5.35205368201,74.125,4.77787091335
2014-05-08 08:00:00,0.0,0.273902079711,23.9499999682,0.0,0.0,436.875,3.66303436955,86.9583333333,3.10142499209
2014-05-08 10:00:00,0.0,0.247179223845,26.716666619,0.0,0.0,435.125,2.71165130039,84.9166666667,2.11232189834
2014-05-08 12:00:00,0.0,0.219590324908,28.3708331585,0.0,0.0,435.75,3.09723387162,90.875,2.30511318147
2014-05-08 14:00:00,0.0,0.329459067434,26.9749998252,0.0,0.0,436.5,2.85414919754,78.8333333333,2.20452643434
2014-05-08 16:00:00,0.0,0.316548600793,25.7625000477,0.0,0.0,435.5,3.0637049377,86.5833333333,2.40150883297
2014-05-08 18:00:00,0.0,0.359164429208,23.4249998729,0.0,0.0,436.958333333,4.10310146212,46.5416666667,3.47443420688
2014-05-08 20:00:00,0.0,0.296168095122,22.2249999046,0.0,0.0,437.833333333,4.20787933469,38.0833333333,3.73847441872
2014-05-08 22:00:00,0.0,0.25406682988,23.7791667779,0.0,0.0,437.208333333,4.96647103628,43.1666666667,4.30008384585
2014-05-09 00:00:00,0.0,0.304525519411,24.09583354,0.0,0.0,438.0,5.14249791702,43.625,4.55155074596
2014-05-09 02:00:00,0.0,0.332972402374,23.6166668733,0.0,0.0,438.0,4.89522212744,55.875,4.28751047452
2014-05-09 04:00:00,0.0,0.327910305311,23.4791665872,0.0,0.0,438.0,4.82397317887,67.4583333333,4.14082143704
2014-05-09 06:00:00,0.0,0.301520233353,24.3624998729,0.0,0.0,437.708333333,5.49036045869,80.9166666667,4.93294219176
2014-05-09 08:00:00,0.0,0.240635167807,27.1250000795,0.0,0.0,435.75,4.59346181154,87.125,4.00670576096
2014-05-09 10:00:00,0.0,0.196079213172,28.9249999523,0.0,0.0,435.0,3.39480302731,95.9166666667,2.57334451377
2014-05-09 12:00:00,0.0,0.230895174667,29.5416666667,0.0,0.0,435.166666667,2.35959764321,87.0416666667,1.78122380873
2014-05-09 14:00:00,0.0,0.336736532549,27.7125000159,0.0,0.0,436.041666667,2.11651300391,230.083333333,1.65549037854
2014-05-09 16:00:00,0.0,0.308007127295,26.7541666826,0.0,0.0,435.0,2.30092206101,322.541666667,1.94886841873
2014-05-09 18:00:00,0.0,0.301652287443,24.6833335559,0.0,0.0,435.625,2.87510480483,271.083333333,2.36378879348
2014-05-09 20:00:00,0.0,0.258857476215,23.2416666349,0.0,0.0,437.0,3.27745180328,34.7083333333,2.87929587563
2014-05-09 22:00:00,0.0,0.241660151631,23.0708335241,0.0,0.0,437.0,3.4073763589,32.2083333333,3.08885162075
2014-05-10 00:00:00,0.0,0.183668712154,23.5708332856,0.0,0.0,437.0,3.43671417236,32.0,3.10561609268
2014-05-10 02:00:00,0.0,0.144037823503,23.8749995232,0.0,0.0,436.208333333,3.10561610261,30.875,2.77870913346
2014-05-10 04:00:00,0.0,0.14519144843,23.7250001431,0.0,0.0,436.0,2.56496227781,45.7083333333,2.23386422793
2014-05-10 06:00:00,0.0,0.136918719547,24.3208333651,0.0,0.0,435.666666667,1.93629506727,69.375,1.58843253553
2014-05-10 08:00:00,0.0,0.128804155315,27.4999999205,0.0,0.0,433.166666667,1.43755239745,83.1666666667,1.03939649214
2014-05-10 10:00:00,0.0,0.179867509752,28.8833334446,0.0,0.0,433.375,2.09974854191,81.125,1.62615256508
2014-05-10 12:00:00,0.0,0.192471723383,30.3583335876,0.0,0.0,434.458333333,2.48952224851,92.1666666667,1.74350376924
2014-05-10 14:00:00,0.0,0.260896658525,30.5125000477,0.0,0.0,434.708333333,1.9488684088,104.916666667,1.35792121291
2014-05-10 16:00:00,0.0,0.359888449311,28.5541664759,0.0,0.0,434.375,1.42078794042,55.3333333333,1.03520537168
2014-05-10 18:00:00,0.0,0.280820554743,27.1250001589,0.0,0.0,434.625,1.48365465303,215.666666667,1.16512993475
2014-05-10 20:00:00,0.0,0.16528224883,24.2500003179,0.0,0.0,436.0,1.91533948978,315.458333333,1.70578375955
2014-05-10 22:00:00,0.0,0.160336685677,23.5541667144,0.0,0.0,436.0,2.44341994822,33.7916666667,2.09974855185
2014-05-11 00:00:00,0.0,0.139216148915,24.0708332856,0.0,0.0,435.375,2.50628664096,44.875,2.24643757443
2014-05-11 02:00:00,0.0,0.140040143703,25.0250000159,0.0,0.0,435.0,2.29253983498,63.0,2.01592624187
2014-05-11 04:00:00,0.0,0.1311488611,25.3083331585,0.0,0.0,435.0,1.47946352263,61.2083333333,1.27829001844
2014-05-11 06:00:00,0.0,0.120937277563,26.4791665872,0.0,0.0,434.916666667,1.25314334532,80.125,0.968147528669
2014-05-11 08:00:00,0.0,0.125614047361,29.0791663329,0.0,0.0,433.291666667,1.73512154259,100.583333333,1.40821460386
2014-05-11 10:00:00,0.0,0.147022326166,29.787500143,0.0,0.0,433.708333333,2.60687341293,119.791666667,2.06621964773
2014-05-11 12:00:00,0.0,0.135834595189,31.3333334128,0.0,0.0,434.041666667,2.95054484407,104.125,2.24224643409
2014-05-11 14:00:00,0.0,0.119005405965,33.745833238,0.0,0.0,433.416666667,2.59430009623,160.208333333,1.78960604469
2014-05-11 16:00:00,0.0,0.168748508207,32.9250001907,0.0,0.0,432.958333333,3.04274937014,316.041666667,2.32606874903
2014-05-11 18:00:00,0.0,0.17431343471,29.0541667143,0.0,0.0,434.0,2.22129086653,315.208333333,1.89019279182
2014-05-11 20:00:00,0.0,0.144251563897,27.3249996503,0.0,0.0,435.0,2.22548200687,40.625,1.93210396667
2014-05-11 22:00:00,0.0,0.120187902823,27.6708335082,0.0,0.0,435.0,2.39731771251,42.625,2.10393967231
2014-05-12 00:00:00,0.0,0.116711908951,27.7166665395,0.0,0.0,435.0,2.79547359546,69.9583333333,2.37217101455
2014-05-12 02:00:00,0.0,0.116462395216,27.7666666508,0.0,0.0,435.0,2.80385581156,87.25,2.5020955503
2014-05-12 04:00:00,0.0,0.1333761209,28.0208333333,0.0,0.0,435.0,1.18189440668,116.416666667,0.980720892549
2014-05-12 06:00:00,0.0,0.140783842032,27.7916668256,0.0,0.0,434.916666667,2.82062029838,106.541666667,2.27158423265
2014-05-12 08:00:00,0.0,0.137131090586,29.1208329996,0.0,0.0,433.458333333,4.82816426953,103.25,4.10310145219
2014-05-12 10:00:00,0.0,0.124286128829,30.6416666508,0.0,0.0,433.0,4.0653813978,109.666666667,3.08885164559
2014-05-12 12:00:00,0.0,0.103845496041,34.2000001272,0.0,0.0,433.0,2.71165131033,169.458333333,1.9572506249
2014-05-12 14:00:00,0.0,0.0938362184291,35.4291659991,0.0,0.0,432.791666667,3.4283319513,258.291666667,2.409891059
2014-05-12 16:00:00,0.0,0.120299237159,33.8583332698,0.0,0.0,432.625,4.14501260718,275.208333333,3.16848284006
2014-05-12 18:00:00,0.0,0.134347927757,30.5083331267,0.0,0.0,433.416666667,5.29756915569,301.208333333,4.57250628869
2014-05-12 20:00:00,0.0,0.135691538453,27.7208332221,0.0,0.0,434.875,6.10645429293,293.416666667,5.32690693935
2014-05-12 22:00:00,0.0,0.150645732259,26.3874997298,0.0,0.0,435.0,5.28499577443,288.0,4.87845768531
2014-05-13 00:00:00,0.0,0.137110332027,26.3708335559,0.0,0.0,435.0,3.7133277456,294.333333333,3.41575857004
2014-05-13 02:00:00,0.0,0.143155566106,25.9625001748,0.0,0.0,435.0,0.766974019508,198.875,0.653813917811
2014-05-13 04:00:00,0.0,0.138400068507,26.1791667143,0.0,0.0,435.0,0.389773678034,227.375,0.255658013126
2014-05-13 06:00:00,0.0,0.0938027833278,27.8499999841,0.0,0.0,434.208333333,1.43336126208,307.125,1.18608550727
2014-05-13 08:00:00,0.0,0.105253452125,30.475000143,0.0,0.0,431.75,1.1190276593,214.875,0.892707467079
2014-05-13 10:00:00,0.0,0.108653705567,32.0374999046,0.0,0.0,432.0,2.12908637027,197.75,1.55490362147
2014-05-13 12:00:00,0.0,0.104942255654,33.5833330154,0.0,0.0,432.666666667,2.35959765315,106.125,1.47946354747
2014-05-13 14:00:00,0.0,0.128280831811,33.4874998728,0.0,0.0,432.958333333,2.84157586098,219.791666667,2.12070411444
2014-05-13 16:00:00,0.0,0.149027648692,31.3291667302,0.0,0.0,432.916666667,2.81223805745,306.166666667,2.33864209553
2014-05-13 18:00:00,0.0,0.151602194955,29.0666665236,0.0,0.0,433.625,2.71165129542,75.75,2.28834868968
2014-05-13 20:00:00,0.0,0.150895751392,27.6666665872,0.0,0.0,435.0,3.76781224211,67.1666666667,3.41575859984
2014-05-13 22:00:00,0.0,0.136760893588,27.6500000159,0.0,0.0,435.0,4.60184404254,76.5833333333,4.23302599788
2014-05-14 00:00:00,0.0,0.147406806549,27.7333334287,0.0,0.0,435.0,5.85498742263,79.7083333333,5.18860018253
2014-05-14 02:00:00,0.0,0.161556481694,27.8124997616,0.0,0.0,435.0,4.91198658943,77.9583333333,4.29589274526
2014-05-14 04:00:00,0.0,0.150934234882,27.9166665077,0.0,0.0,435.0,4.77787090341,78.625,4.0821458598
2014-05-14 06:00:00,0.0,0.143955033272,28.1458331744,0.0,0.0,434.625,4.22045259674,81.5833333333,3.57502094905
2014-05-14 08:00:00,0.0,0.138962201153,30.2333334287,0.0,0.0,433.166666667,2.61525566379,97.5,2.15423304339
2014-05-14 10:00:00,0.0,0.124471885463,32.4416664441,0.0,0.0,432.833333333,3.16010062893,103.583333333,2.3176865528
2014-05-14 12:00:00,0.0,0.107780169696,34.7249994278,0.0,0.0,432.958333333,2.3051131765,107.958333333,1.57585918407
2014-05-14 14:00:00,0.0,0.159911666997,33.7791666984,0.0,0.0,433.0,2.54819781581,259.75,1.91114838918
2014-05-14 16:00:00,0.0,0.173672188073,32.1666665872,0.0,0.0,432.833333333,3.80134115617,152.041666667,2.87510478993
2014-05-14 18:00:00,0.0,0.216011325518,29.5666666031,0.0,0.0,433.625,3.35708297292,59.7916666667,2.69069574277
2014-05-14 20:00:00,0.0,0.184601829077,27.7958332697,0.0,0.0,435.0,4.09891029199,59.25,3.59178541104
2014-05-14 22:00:00,0.0,0.19080187194,24.7208331426,0.0,0.0,435.0,5.02933778366,66.0,4.32523048918
2014-05-15 00:00:00,0.0,0.186772488678,24.6041667462,0.0,0.0,435.0,5.54065374533,60.5833333333,4.73176868757
2014-05-15 02:00:00,0.0,0.192585123082,26.3375000954,0.0,0.0,435.0,4.38809723655,50.0416666667,3.83487004042
2014-05-15 04:00:00,0.0,0.152600143726,27.8750000795,0.0,0.0,435.0,4.13243924578,80.5416666667,3.57921205958
2014-05-15 06:00:00,0.0,0.156425298502,28.4666665395,0.0,0.0,434.958333333,6.19446774324,100.666666667,5.11735121409
2014-05-15 08:00:00,0.0,0.182271127899,28.8166664442,0.0,0.0,434.625,7.06202850739,103.041666667,5.76278291146
2014-05-15 10:00:00,0.0,0.173820113763,31.1958332857,0.0,0.0,433.25,5.85079630216,100.541666667,4.80301758647
2014-05-15 12:00:00,0.0,0.172818735242,31.5583331585,0.0,0.0,433.958333333,3.96060355504,101.0,3.1601006339
2014-05-15 14:00:00,0.0,0.192745677506,32.308333079,0.0,0.0,433.5,1.96144175033,109.416666667,1.41240570694
2014-05-15 16:00:00,0.0,0.327052111427,27.2625001272,0.0,0.0,435.0,2.26739313205,269.083333333,1.74350378911
2014-05-15 18:00:00,0.0,0.278928582867,25.6624999841,0.0,0.0,435.333333333,3.09304274122,61.0833333333,2.55238895118
2014-05-15 20:00:00,0.0,0.230652902896,25.8666666349,0.0,0.0,435.0,2.95473599434,46.9166666667,2.46856663624
2014-05-15 22:00:00,0.0,0.214791672304,26.4916665554,0.0,0.0,435.0,2.19195307791,68.25,1.85666388273
2014-05-16 00:00:00,0.0,0.196898781384,27.3041667143,0.0,0.0,435.0,1.16512992978,114.208333333,0.766974021991
2014-05-16 02:00:00,0.0,0.193111817663,27.1791666349,0.0,0.0,435.041666667,1.00586756319,72.4166666667,0.624476113047
2014-05-16 04:00:00,0.0,0.241155308361,25.7874999046,0.0,0.0,435.166666667,1.40402348091,120.291666667,1.02263202456
2014-05-16 06:00:00,0.0,0.253046156839,25.316666921,0.0,0.0,435.583333333,1.38725900526,173.666666667,0.984911998734
2014-05-16 08:00:00,0.0,0.250685445964,27.0416668256,0.0,0.0,434.583333333,1.97820620487,123.583333333,1.51299245345
2014-05-16 10:00:00,0.0,0.254254160449,28.8583332698,0.0,0.0,433.791666667,2.18776197235,85.5416666667,1.64291701714
2014-05-16 12:00:00,0.0,0.320408600072,28.995833238,0.0,0.0,434.916666667,1.78541492919,76.9166666667,1.30343670646
2014-05-16 14:00:00,0.0,0.36478270342,26.6666666667,0.0,0.0,435.0,1.52556580802,255.208333333,1.13579213992
2014-05-16 16:00:00,0.0,0.467979835967,23.5666666826,0.0,0.0,435.083333333,2.70746018489,120.208333333,2.17518861592
2014-05-16 18:00:00,0.0,0.404250307009,20.0416665872,0.0,0.0,436.5,4.2749371926,46.9583333333,3.70913665493
2014-05-16 20:00:00,0.0,0.14682092766,19.6416668892,0.0,0.0,436.125,6.14836543798,36.875,5.54065380494
2014-05-16 22:00:00,0.0,0.12085087318,19.8333333333,0.0,0.0,435.0,5.87175184488,35.6666666667,5.40234704812
2014-05-17 00:00:00,0.0,0.168381471187,18.9791666667,0.0,0.0,435.166666667,3.71751883626,48.4166666667,3.3361274004
2014-05-17 02:00:00,0.0,0.198041489348,18.1458331744,0.0,0.0,435.375,2.88348700603,51.7083333333,2.39731770754
2014-05-17 04:00:00,0.0,0.289434082185,15.7708334923,0.0,0.0,436.458333333,3.22296730677,63.25,2.6026823322
2014-05-17 06:00:00,0.0,0.274949507788,16.5083334049,0.0,0.0,436.041666667,3.87259016434,62.1666666667,3.24811401963
2014-05-17 08:00:00,0.0,0.421047050506,16.183333238,0.0,0.0,435.125,4.7443420291,42.5833333333,3.98155908783
2014-05-17 10:00:00,0.0,0.490007327249,16.004166762,0.0,0.0,436.166666667,4.79044431448,36.6666666667,3.9815590779
2014-05-17 12:00:00,0.0,0.579545782258,16.3958334128,0.0,0.0,437.416666667,4.19530598322,83.5833333333,3.41994974017
2014-05-17 14:00:00,0.0,0.594486624003,16.712499857,0.0,0.0,437.625,3.75523891052,46.9583333333,3.02179380258
2014-05-17 16:00:00,0.0,0.655991271138,15.7708332539,0.0,0.0,437.291666667,4.2581726412,102.125,3.38222961624
2014-05-17 18:00:00,0.0,0.757836083571,13.9166667461,0.0,0.0,439.0,6.15674775839,59.4166666667,4.95389777422
2014-05-17 20:00:00,0.0,0.922640388211,10.9833333492,3.29166666667,3.08333333333,469.666666667,4.85331096252,145.416666667,4.00251464049
2014-05-17 22:00:00,0.0,0.950021438301,10.8125,5.0,5.0,510.958333333,5.60352053245,257.208333333,4.5557418565
2014-05-18 00:00:00,0.0,0.959108163913,10.4541666905,5.0,5.0,488.0,5.22212908665,285.5,4.52640399337
2014-05-18 02:00:00,0.0083333334575,0.963094810645,10.2375000318,5.0,5.0,523.833333333,6.63034361601,317.541666667,5.86756078402
2014-05-18 04:00:00,0.0083333334575,0.966086780032,9.83333325387,5.04166666667,5.0,507.083333333,5.10477782289,323.791666667,4.47611062725
2014-05-18 06:00:00,0.0,0.951902925968,9.88749996821,4.20833333333,3.70833333333,471.458333333,3.53310981393,56.25,2.94216259321
2014-05-18 08:00:00,0.0,0.87387090673,13.0083333651,0.0,0.0,442.041666667,3.45766977469,43.75,2.99245597919
2014-05-18 10:00:00,0.0,0.812832951546,15.3999999762,0.0,0.0,439.416666667,1.54233026505,184.875,1.18608550231
2014-05-18 12:00:00,0.0,0.649398314456,16.9708333015,0.0,0.0,439.875,2.07460184395,270.041666667,1.70159261922
2014-05-18 14:00:00,0.0,0.677742769321,16.0874999762,0.0,0.0,440.541666667,3.25230510036,206.666666667,2.73679798841
2014-05-18 16:00:00,0.0,0.719788961113,15.6749999523,0.0,0.0,439.666666667,3.6127409935,58.0,2.80385582646
2014-05-18 18:00:00,0.0,0.823280736804,13.220833381,0.0,0.0,441.708333333,3.26487847169,92.2083333333,2.63202012579
2014-05-18 20:00:00,0.0,0.860003801684,10.5333333015,0.0,0.0,444.75,4.43000838161,43.125,3.91450127959
2014-05-18 22:00:00,0.0,0.724127096434,10.7375001113,0.0,0.0,443.458333333,5.56580050786,44.875,5.1969824036
2014-05-19 00:00:00,0.0,0.81068452696,9.54999995232,1.79166666667,1.0,451.208333333,5.35624478261,40.4166666667,4.88683991631
