,Date,percip_mm,humidity,temp,leafwet450_min,leafwet460_min,leafwet_lwscnt,gusts_ms,wind_dir,wind_ms,yield,hour.x,T,P0,P,U,DD,Ff,ff10,WW,W.W.,c,VV,Td,X,Tsi,Posi,Psi,Pasi,Usi,Ddsi,Ffsi,Nsi,Wwsi,W1si,W2si,Tnsi,Txsi,Clsi,Nhsi,His,Cmsi,Chsi,Vvsi,Tdsi,RRRsi,tRsi,Esi,Tgsi,E.si,ssssi,hour.y
964,3/3/14 22:00,0.008333333,0.992642678,8.020833631,5,5,543.125,3.58340321,320.4166667,3.134953926,9.239130435,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,3/8/14 0:00,0,0.193138445,19.14583373,0,0,437,4.17015926,120.625,3.642078777,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,3/8/14 2:00,0,0.187659997,18.97083322,0,0,437,4.895222118,112.1666667,4.08214587,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967,3/8/14 4:00,0,0.201586035,18.11666687,0,0,437.0833333,4.987426658,117.4583333,4.325230509,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
968,3/8/14 6:00,0,0.223552749,17.20833317,0,0,437.5,5.901089688,117.7083333,5.096395671,0,6,26,733.4,759,12,Wind blowing from the south-east,9,NA,,,No Significant Clouds,8,-6,NA,18.7,753.7,758.8,NA,95,"Calm, no wind",0,100%, ,,,18.7,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,200-300,,,5,17.8,,NA,,NA,,NA,6
969,3/8/14 8:00,0,0.246712395,16.75599998,0,0,437.36,7.455490398,115.12,6.518021755,0,8,25,734.7,760.5,14,Wind blowing from the south-east,13,20,,,No Significant Clouds,5,-4,NA,21.3,754.8,759.9,0.6,83,Wind blowing from the west,4,"90  or more, but not 100%", ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",300-600,,,6,18.2,,NA,,NA,,NA,8
970,3/8/14 10:00,0,0.238591064,17.73749979,0,0,437.0416667,6.886001686,117.9583333,6.039396524,0,10,26,736.3,762,13,Wind blowing from the south-southeast,14,14,,,No Significant Clouds,5,-4,NA,21.1,754.4,759.5,0.1,82,Wind blowing from the north-northeast,2,20-30%, ,,,NA,22.4,Stratocumulus other than Stratocumulus cumulogenitus.,20-30%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,17.8,,NA,,NA,,NA,10
971,3/8/14 12:00,0.058333334,0.210230313,18.9041667,0,0,437.25,6.005867581,123.1666667,5.176026841,0,12,27,734.9,760.5,12,Wind blowing from the south-southeast,17,25,,,No Significant Clouds,5,-5,NA,19.6,755,760.1,0.7,88,Wind blowing from the west,3,100%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,200-300,,,5,17.6,,NA,,NA,,NA,12
972,3/8/14 14:00,3.283333363,0.219103938,18.33333317,0.083333333,0,439.75,7.443419953,117.5,6.286672274,0,14,27,734.1,759.7,11,Wind blowing from the south-southeast,16,22,,,No Significant Clouds,5,-6,NA,21.5,755.5,760.6,-0.2,78,Wind blowing from the west,6,70 - 80%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,70 - 80%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,17.4,,NA,,NA,,NA,14
973,3/8/14 16:00,1.066666674,0.271648803,17.72916675,0.583333333,0.125,440.2083333,6.969823976,118.5,6.039396485,0,16,26,733.4,759,15,Wind blowing from the south-east,16,22,Sand,,No Significant Clouds,2,-3,NA,19.2,754.1,759.2,NA,93,Wind blowing from the north-east,2,100%, ,,,19,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,200-300,,,5,18,,NA,,NA,,NA,16
974,3/8/14 18:00,0.441666668,0.309733208,17.15833314,0,0,438.75,5.540653865,120,4.748533159,0,18,26,733.4,759,18,Wind blowing from the south-southeast,14,23,Sand,,No Significant Clouds,3,0,NA,20.8,754.7,759.8,0.1,84,Wind blowing from the west-southwest,6,100%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,300-600,,,5,17.9,,NA,,NA,,NA,18
975,3/8/14 20:00,0,0.303287593,16.80416671,0,0,439.0833333,4.203688194,124.0416667,3.528918703,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,3/8/14 22:00,0,0.351261308,16.12500016,0,0,439,3.985750228,135.5416667,3.277451773,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
977,3/9/14 0:00,0,0.479682025,14.2250001,0,0,439.7916667,3.126571645,127.125,2.50209555,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,3/9/14 2:00,0.316666673,0.41947999,14.33333329,0,0,439.875,4.715004216,119.2916667,3.985750188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,3/9/14 4:00,0.150000001,0.455869398,13.16666679,0,0,440,4.538977365,119.875,3.843252281,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,3/9/14 6:00,0,0.418437327,13.26250009,0,0,440,3.403185209,131.1666667,2.870913674,0,6,22,733.7,759.7,25,Wind blowing from the south-east,6,NA,,,No Significant Clouds,5,1,NA,22,753.7,758.8,-1,76,Wind blowing from the west-southwest,6,60%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,60%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,17.6,,NA,,NA,,NA,6
981,3/9/14 8:00,0.025000001,0.338825987,15.10833331,0,0,438.9583333,3.600167642,131.125,2.883487016,0.02787068,8,15,734.5,761.2,77,Wind blowing from the west,2,NA,,,No Significant Clouds,8,11,NA,19.5,753.4,758.5,NA,95,Wind blowing from the west,4,100%, ,,,19.3,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,200-300,,,5,18.7,,NA,,NA,,NA,8
982,3/9/14 10:00,0.450000007,0.204705256,16.5333333,0,0,438.0416667,5.637049486,119.6666667,4.685666372,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,3/9/14 12:00,0.375000006,0.175466073,16.76249989,0,0,437.9583333,5.16345346,128.0416667,4.287510475,0,12,25,734.7,760.5,8,Wind blowing from the south-southeast,8,15,,,No Significant Clouds,6,-11,NA,21,754.5,759.6,0.4,86,Wind blowing from the north-northwest,4,"90  or more, but not 100%", ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",300-600,,,6,18.5,,NA,,NA,,NA,12
984,3/9/14 14:00,0.008333333,0.173362955,18.10416667,0,0,437.2083333,4.157585959,100,3.273260673,0,14,27,732.7,758.2,7,Wind blowing from the south-southwest,9,NA,,,No Significant Clouds,6,-11,NA,20.5,753.9,759,-0.1,86,Wind blowing from the north-northeast,4,100%, ,,,NA,22.2,Stratocumulus other than Stratocumulus cumulogenitus.,100%,300-600,,,7,18.1,,NA,,NA,,NA,14
985,3/9/14 16:00,0,0.649121288,13.03333334,0,0,440.2083333,1.865046114,241.5833333,1.378876798,0,16,22,732.2,758.2,44,Wind blowing from the west-northwest,9,NA,,,No Significant Clouds,5,9,NA,19.9,755.1,760.2,1.1,95,Wind blowing from the north-east,4,100%,Mist. ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,200-300,,,4,19.1,,NA,,NA,,NA,16
986,3/9/14 18:00,0,0.807856679,10.66666667,0.583333333,0,443.7083333,1.525565801,280.7916667,1.144174354,0,18,17,732.6,759,64,Wind blowing from the west-northwest,5,NA,,,No Significant Clouds,8,10,NA,22.7,755.2,760.3,-0.2,77,Wind blowing from the north-northeast,4,40%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,40%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",7,18.4,,NA,,NA,,NA,18
987,3/9/14 20:00,0,0.85423065,8.895833373,0.5,0,445.0833333,2.699077968,282.2083333,2.170997483,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,3/9/14 22:00,0,0.798772382,8.608333349,0,0,443.7916667,2.183570812,294.5833333,1.768650477,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
989,3/10/14 0:00,0,0.861473612,7.925000052,1.791666667,1.458333333,456.0833333,1.860855008,304.25,1.483654663,0.320512821,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990,3/10/14 2:00,0,0.98262734,6.895833274,5,5,539.9583333,2.355406533,319.6666667,1.844090546,1.567725753,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,3/10/14 4:00,0,0.899419325,6.541666607,5,5,473.9583333,2.472757762,307.0416667,2.179379731,0.00696767,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
992,3/10/14 6:00,0,0.911426184,6.487499952,5,4.5,472.7916667,3.160100579,313.9166667,2.79547359,0,6,11,732,759,100,Wind blowing from the north-west,2,NA,,,Overcast (100%) 180 m,0.1,11,NA,22.5,754.9,760,-0.3,78,Wind blowing from the north-northeast,5,no clouds, ,,,NA,23.5,,,,,,8,18.5,,NA,,NA,,NA,6
993,3/10/14 8:00,0,0.868025978,8.358333329,0.125,0,444.125,2.49790442,311.8333333,2.120704119,0,8,10,732.6,759.7,100,Wind blowing from the south-west,1,NA,Fog,,Broken clouds (60-90%) 180 m,0.2,10,NA,21,756.1,761.2,0.7,89,Wind blowing from the west,2,70 - 80%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,70 - 80%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,19.1,,NA,,NA,,NA,8
994,3/10/14 10:00,0,0.759665099,10.85416675,0,0,442.9583333,1.810561632,308.875,1.408214609,0,10,14,733.8,760.5,88,Wind blowing from the west,2,NA,,,Scattered clouds (40-50%) 480 m,10.0 and more,12,NA,22.5,756.2,761.3,0.7,82,Wind blowing from the north-east,2,70 - 80%, ,,,NA,24.1,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 - 80%,"2500 or more, or no clouds.",Altocumulus castellanus or floccus.,"No Cirrus, Cirrocumulus or Cirrostratus.",5,19.2,,NA,,NA,,NA,10
995,3/10/14 12:00,0,0.731415682,11.58750002,0,0,443.5833333,2.862531424,315.1666667,2.254819795,0,12,18,732.7,759,60,Wind blowing from the west,5,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,10,NA,22,756.6,761.7,0.7,82,Wind blowing from the west,2,50%, ,,,NA,NA,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.",5,18.8,,NA,,NA,,NA,12
996,3/10/14 14:00,0,0.772378144,10.97500002,0,0,444.3333333,3.679798841,307.7083333,3.063704948,0,14,21,731.7,757.7,40,Wind blowing from the west-northwest,6,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,7,NA,24.5,756.3,761.4,-0.9,72,Wind blowing from the north-west,2,no clouds, ,,,NA,NA,,,,,,7,19.2,,NA,,NA,,NA,14
997,3/10/14 16:00,0,0.820249033,9.766666691,0,0,445.125,3.629505485,315.6666667,3.072087179,0,16,19,731.5,757.7,43,Wind blowing from the west-northwest,6,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,6,NA,19.9,756.5,761.6,NA,92,Wind blowing from the west,1,100%, ,,,19.7,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,200-300,,,5,18.6,,NA,,NA,,NA,16
998,3/10/14 18:00,0,0.784726451,7.812500139,0.541666667,0,446.7083333,1.466890201,323.2083333,1.139983244,0,18,18,731.4,757.7,46,Wind blowing from the north-west,5,NA,,,Scattered clouds (40-50%) 480 m,10.0 and more,6,NA,21.1,757.7,762.8,0.5,85,Wind blowing from the west,4,70 - 80%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,70 - 80%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,18.5,,NA,,NA,,NA,18
999,3/10/14 20:00,0,0.80413304,6.616666635,1.916666667,1.333333333,453.75,1.701592632,297.7083333,1.282481125,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,3/10/14 22:00,0,0.919861692,5.541666627,4.458333333,4.041666667,480.2083333,2.108130793,236.2083333,1.596814769,0.355351171,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001,3/11/14 0:00,0.008333333,0.988954199,5.179166734,5,5,533.9166667,2.166806385,137.625,1.718357096,0.919732441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,3/11/14 2:00,0.008333333,0.999217696,5.287500044,5,5,562.7083333,2.464375526,110.8333333,1.839899406,2.048494983,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,3/11/14 4:00,0,1.000132787,5.229166647,5,5,528.7083333,3.658843269,88.33333333,2.837384731,4.626532887,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,3/11/14 6:00,0,1.001452898,5.129166643,5,5,512.9583333,2.715842446,143.2083333,2.028499593,2.647714604,6,11,732,759,77,"Calm, no wind",0,NA,,,Few clouds (10-30%) 480 m,10.0 and more,7,NA,22.8,756.9,762,-0.8,81,Wind blowing from the west,4,50%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,50%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,19.4,,NA,,NA,,NA,6
1005,3/11/14 8:00,0.008333333,1.000018544,5.51666671,4.416666667,2.75,461.5,2.845766981,175.375,2.133277461,0.341415831,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,3/11/14 10:00,0,0.974813638,6.958333353,0.666666667,0.25,447.4166667,3.889354616,316.125,2.984073773,0,10,15,733.1,759.7,55,Wind blowing from the north,5,NA,,,Scattered clouds (40-50%) 480 m,10.0 and more,6,NA,20.5,756.7,761.8,0.4,91,Wind blowing from the west,3,100%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,300-600,,,5,18.9,,NA,,NA,,NA,10
1007,3/11/14 12:00,0,0.814295317,7.858333369,0,0,445.25,4.480301787,309.9583333,3.528918713,0,12,17,732.6,759,45,Wind blowing from the north,5,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,5,NA,22.5,757.3,762.4,0.6,78,Wind blowing from the west-northwest,3,50%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,50%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,18.5,,NA,,NA,,NA,12
1008,3/11/14 14:00,0,0.831464144,7.320833385,0,0,445.625,5.050293386,324.5,4.241408249,0,14,18,731.4,757.7,40,Wind blowing from the north,6,NA,,,Scattered clouds (40-50%) 480 m,10.0 and more,4,NA,22.3,756.1,761.2,-0.1,80,Wind blowing from the north,4,no clouds, ,,,NA,23.4,,,,,,8,18.7,,NA,,NA,,NA,14
1009,3/11/14 16:00,0,0.896404987,6.37500004,0,0,446.7916667,5.025146723,286.7916667,4.010896901,0,16,17,731.3,757.7,45,Wind blowing from the north-northwest,8,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,5,NA,20.5,755.7,760.8,-0.1,86,Wind blowing from the west-southwest,5,70 - 80%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,70 - 80%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,18.1,,NA,,NA,,NA,16
1010,3/11/14 18:00,0,0.934758008,5.39166671,1.666666667,0,448.7916667,3.629505446,225.4583333,2.845766962,0,18,16,731.7,758.2,48,Wind blowing from the north,7,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,5,NA,22.4,755.3,760.4,-0.2,80,Wind blowing from the north,4,no clouds, ,,,NA,NA,,,,,,6,18.8,,NA,,NA,,NA,18
1011,3/11/14 20:00,0,0.97832077,5.470833341,5,3.666666667,488.4583333,3.541492045,144.1666667,2.720033546,1.309921962,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,3/11/14 22:00,0,0.991570594,5.620833298,5,5,549.1666667,3.679798841,188.25,2.787091374,2.710423634,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,3/12/14 0:00,0.008333333,0.99581114,6.016666631,5.041666667,5,545.0416667,4.040234715,64.08333333,3.155909479,4.856465998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,3/12/14 2:00,0,0.996209562,6.720833321,5,5,532.625,4.50125733,54.45833333,3.470243096,6.904960981,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,3/12/14 4:00,0.008333333,0.994859457,7.18749994,5,5,533.125,4.681475272,61.45833333,3.449287534,6.27090301,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,3/12/14 6:00,0,0.993893127,7.129166583,5,5,519.5416667,3.612741003,98.54166667,2.715842391,4.090022297,6,14,733,759.7,77,Wind blowing from the north-west,3,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,10,NA,21.6,755,760.1,-0.3,82,Wind blowing from the north-northeast,4,"10%  or less, but not 0", ,,,NA,23,Stratocumulus other than Stratocumulus cumulogenitus.,"10%  or less, but not 0",300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,18.3,,NA,,NA,,NA,6
1017,3/12/14 8:00,0,0.993589776,7.133333325,5,4.958333333,486.2916667,3.692372183,61.33333333,3.038558255,3.825250836,8,14,733.8,760.5,72,Wind blowing from the north-northeast,4,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,9,NA,20.2,754.9,760,0.3,87,Wind blowing from the west-southwest,4,100%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,300-600,,,6,17.9,,NA,,NA,,NA,8
1018,3/12/14 10:00,0,0.994226379,8.041666746,2.208333333,0.75,451.4166667,2.640402352,197.8333333,1.969823981,0.23690078,10,17,735.5,762,59,Wind blowing from the north,7,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,9,NA,22.5,755.7,760.8,-0.2,78,Wind blowing from the north-northwest,3,60%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,60%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",7,18.5,,NA,,NA,,NA,10
1019,3/12/14 12:00,0,0.964656216,9.270833294,0,0,447,3.713327785,222.5833333,2.984073758,0,12,19,734.9,761.2,49,Wind blowing from the north,8,NA,,,Scattered clouds (40-50%) 480 m,10.0 and more,8,NA,19,754.8,759.9,NA,91,Wind blowing from the south-west,4,100%, ,,,18.9,NA,Stratocumulus other than Stratocumulus cumulogenitus.,100%,300-600,,,6,17.4,,NA,,NA,,NA,12
1020,3/12/14 14:00,0.008333333,0.955893862,8.50000002,0.708333333,0,448.0416667,5.544844945,325.2916667,4.614417473,0.04180602,14,20,734.3,760.5,49,Wind blowing from the north-west,5,NA,,,Scattered clouds (40-50%) 480 m,10.0 and more,9,NA,22,755.8,760.9,0,82,Wind blowing from the west-northwest,3,60%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,60%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,18.7,,NA,,NA,,NA,14
1021,3/12/14 16:00,0,0.984282807,7.737500012,5,3.5,469.3333333,5.176026821,323.3333333,4.266554932,2.104236343,16,17,734.7,761.2,59,Wind blowing from the north-west,8,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,9,NA,20,755.2,760.3,-0.2,87,Wind blowing from the west-northwest,2,100%, ,,,NA,22.3,Stratocumulus other than Stratocumulus cumulogenitus.,100%,300-600,,,5,17.7,,NA,,NA,,NA,16
1022,3/12/14 18:00,0,0.992140529,7.579166671,5,5,518.7916667,4.203688224,240.0416667,3.394803007,2.947324415,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,3/12/14 20:00,0,0.994862782,7.041666706,5,5,556.8333333,3.855825682,47.75,3.118189424,2.250557414,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,3/12/14 22:00,0,0.998937823,7.120833397,5,5,549.2083333,3.805532297,28.16666667,3.440905293,2.787068004,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,3/13/14 0:00,0,1.00030941,7.12499996,5,5,561.625,4.350377212,40.66666667,3.696563284,3.957636566,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,3/13/14 2:00,0,1.001368292,6.916666726,5,5,542.125,3.801341176,38.83333333,3.373847465,5.274526198,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,3/13/14 4:00,0,1.001588936,7.058333397,5,5,514.3333333,3.160100599,121.25,2.493713344,2.759197324,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,3/13/14 6:00,0.025000001,1.002204247,7.104166567,5,5,502.6666667,3.50377201,285.9583333,2.648784578,2.710423634,6,12,736.5,763.5,82,Wind blowing from the north-west,3,NA,,,Few clouds (10-30%) 480 m,10.0 and more,9,NA,21,755.3,760.4,0.4,91,Wind blowing from the south-southwest,4,50%, ,,,NA,NA,Stratocumulus other than Stratocumulus cumulogenitus.,50%,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",6,19.4,,NA,,NA,,NA,6
