"","X","percip_mm","humidity","temp","leafwet450_min","leafwet460_min","leafwet_lwscnt","gusts_ms","wind_dir","wind_ms","yieldlag","hour","month","day","year","yield"
"5991","2014-03-07 16:00:00",0,0.160302714755,22.2041666508,0,0,437,2.84995808204,122.25,2.25481978556,0,9,3,7,2,0
"5992","2014-03-07 18:00:00",0,0.174852821976,20.6416665713,0,0,437,2.15842414896,123.708333333,1.64710815251,0,10,3,7,2,0
"5993","2014-03-07 20:00:00",0,0.181347298125,20.0041666031,0,0,437,3.13076279561,116.041666667,2.69907795389,0,11,3,7,2,0
"5994","2014-03-07 22:00:00",0,0.190778985619,19.4208331903,0,0,437.041666667,3.28164291382,122.5,2.86672255397,0,12,3,7,2,0
"5995","2014-04-13 00:00:00",0,0.215918327371,19.8208333651,0,0,437,3.09304276109,81.5416666667,2.4853311032,0,1,4,13,2,0
"5996","2014-04-13 02:00:00",0,0.171268953631,20.816666762,0,0,437,2.67812240124,91.6666666667,2.37217101951,0,2,4,13,2,0
"5997","2014-04-13 04:00:00",0,0.194754704833,20.5708332856,0,0,437,1.26990780234,98.4166666667,0.951383076608,0,3,4,13,2,0
"5998","2014-04-13 06:00:00",0,0.163999607166,21.8916666508,0,0,436.666666667,1.09388098618,108.916666667,0.997485357027,0,4,4,13,2,0
"5999","2014-04-13 08:00:00",0,0.206595739971,22.625,0,0,435.416666667,1.70997485518,110.625,1.42497904599,0,5,4,13,2,0
"6000","2014-04-13 10:00:00",0,0.328985212992,20.7041666508,0,0,436.166666667,2.31349540254,108,2.00335292021,0,6,4,13,2,0
"6001","2014-04-13 12:00:00",0,0.258288508902,23.0333334605,0,0,435.958333333,2.74518022935,107,2.26739314695,0,7,4,13,2,0
"6002","2014-04-13 14:00:00",0,0.1871664611,24.7375000318,0,0,435.166666667,2.25062865019,179.333333333,1.79798828562,0,8,4,13,2,0
"6003","2014-04-13 16:00:00",0,0.216162422051,23.5458331108,0,0,435.833333333,2.16261525949,296.625,1.65549037854,0,9,4,13,2,0
"6004","2014-04-13 18:00:00",0,0.258689586694,22.0166666508,0,0,436.916666667,2.10813078284,223.125,1.44174351543,0,10,4,13,2,0
"6005","2014-04-13 20:00:00",0,0.320132973293,19.3166665236,0,0,437.125,5.36462696393,282.083333333,4.59765302142,0,11,4,13,2,0
"6006","2014-04-13 22:00:00",0,0.360056128353,17.3333335717,0,0,438,5.94300079346,291.583333333,5.38558258613,0,12,4,13,2,0
"6007","2014-04-14 00:00:00",0,0.374520726502,16.46666646,0,0,438.041666667,4.42581725121,298.791666667,3.97317686677,0,1,4,14,2,0
"6008","2014-04-14 02:00:00",0,0.399023075899,15.9291667143,0,0,438.916666667,2.53562447429,324.625,2.07879296442,0,2,4,14,2,0
"6009","2014-04-14 04:00:00",0,0.393391971787,16.0708332459,0,0,439,2.40150881807,120.375,1.91533950965,0,3,4,14,2,0
"6010","2014-04-14 06:00:00",0,0.379404711227,16.2166666985,0,0,438.75,1.89438390732,44.7916666667,1.57166808347,0,4,4,14,2,0
"6011","2014-04-14 08:00:00",0,0.359880720576,17.4708333015,0,0,436.458333333,1.99916179478,290.5,1.584241425,0,5,4,14,2,0
"6012","2014-04-14 10:00:00",0,0.366663066049,18.566666762,0,0,436.083333333,1.91533946743,215.583333333,1.44174350053,0,6,4,14,2,0
"6013","2014-04-14 12:00:00",0,0.480038012067,19.5500000318,0,0,437.458333333,1.83570832014,184.5,1.34115676085,0,7,4,14,2,0
"6014","2014-04-14 14:00:00",0,0.505113974214,19.6208334764,0,0,439,2.82062029839,309.875,2.24224643906,0,8,4,14,2,0
"6015","2014-04-14 16:00:00",0,0.433831516653,19.6958333651,0,0,438.041666667,2.47694887221,287.166666667,1.79379714529,0,9,4,14,2,0
"6016","2014-04-14 18:00:00",0,0.561068748434,15.9875000318,0,0,438.083333333,2.51047776639,318.25,2.00335289041,0,10,4,14,2,0
"6017","2014-04-14 20:00:00",0,0.49260898307,13.6583333015,0,0,439.583333333,2.20452641944,303.916666667,1.91114835938,0,11,4,14,2,0
"6018","2014-04-14 22:00:00",0,0.483177490532,13.1125001907,0,0,440,2.09136632581,320.75,1.74350377917,0,12,4,14,2,0
"6019","2014-04-15 00:00:00",0,0.44910868754,13.3125000795,0,0,440,1.72254820168,221.041666667,1.34534785648,0,1,4,15,2,0
"6020","2014-04-15 02:00:00",0,0.473013769835,12.7124999364,0,0,440,3.01760271688,35.4166666667,2.66554904481,0,2,4,15,2,0
"6021","2014-04-15 04:00:00",0,0.447903846701,12.6833333174,0,0,440,4.02766139309,35.1666666667,3.70494552453,0,3,4,15,2,0
"6022","2014-04-15 06:00:00",0,0.431980822235,12.9749999841,0,0,439.708333333,4.48449289799,33.625,4.06119027734,0,4,4,15,2,0
"6023","2014-04-15 08:00:00",0,0.437602601945,14.1708334287,0,0,438.125,3.48700754841,48.6666666667,3.03436714411,0,5,4,15,2,0
"6024","2014-04-15 10:00:00",0,0.501495366295,15.6999999682,0,0,437.916666667,2.75356246034,49.4166666667,2.30511317154,0,6,4,15,2,0
"6025","2014-04-15 12:00:00",0,0.628392346203,15.7666666508,0,0,439.291666667,2.233864218,150.791666667,1.81056162218,0,7,4,15,2,0
"6026","2014-04-15 14:00:00",0,0.684665866196,14.9083332618,0,0,441,2.06621962289,325,1.52137469749,0,8,4,15,2,0
"6027","2014-04-15 16:00:00",0,0.718045743803,14.3375000159,0,0,440.541666667,2.77451802293,324.541666667,2.32187760373,0,9,4,15,2,0
"6028","2014-04-15 18:00:00",0,0.765630150835,12.5166667303,0,0,440.291666667,2.54400670528,111.875,1.99077956875,0,10,4,15,2,0
"6029","2014-04-15 20:00:00",0,0.778266467154,11.0458333492,0,0,443.333333333,3.16429167986,43.2083333333,2.73679799835,0,11,4,15,2,0
"6030","2014-04-15 22:00:00",0,0.667806652685,10.9999999603,0,0,443,4.84492878119,36,4.37552392483,0,12,4,15,2,0
"6031","2014-04-16 00:00:00",0,0.741965559622,10.2833333015,0,0,443.333333333,5.08801343044,42.0833333333,4.49706621965,0,1,4,16,2,0
"6032","2014-04-16 02:00:00",0,0.727582007647,11.858333389,0,0,443.416666667,4.68985746304,44.2083333333,4.15339484811,0,2,4,16,2,0
"6033","2014-04-16 04:00:00",0,0.755615438024,11.904166619,0,0,444.25,3.83906119068,150.875,3.20201171438,0,3,4,16,2,0
"6034","2014-04-16 06:00:00",0,0.813082213203,11.6041667461,0.75,0,446.458333333,3.69656329354,190.083333333,3.11399831374,0,4,4,16,2,0
"6035","2014-04-16 08:00:00",0,0.722927344342,13.8541667064,0,0,442.041666667,3.30259849628,49.75,2.83738475045,0,5,4,16,2,0
"6036","2014-04-16 10:00:00",0,0.728109526138,13.7791666587,0,0,441.25,2.71584241589,77.125,2.24643757939,0,6,4,16,2,0
"6037","2014-04-16 12:00:00",0,0.662942287823,16.4833332698,0,0,441.916666667,2.83738477031,39.375,2.20871753991,0,7,4,16,2,0
"6038","2014-04-16 14:00:00",0,0.630275316536,17.3375001748,0,0,442.25,2.40989103913,160.875,1.93629506727,0,8,4,16,2,0
"6039","2014-04-16 16:00:00",0,0.741454293331,14.7833333413,0,0,441.791666667,2.39312657217,318.041666667,1.91533946494,0,9,4,16,2,0
"6040","2014-04-16 18:00:00",0,0.644586717089,14.9916667541,0,0,441.166666667,2.66974015037,30.9583333333,2.11232190828,0,10,4,16,2,0
"6041","2014-04-16 20:00:00",0,0.74288268884,12.2791666587,0,0,443.625,3.62531433503,41.2083333333,3.22715841234,0,11,4,16,2,0
"6042","2014-04-16 22:00:00",0,0.762854355077,12.262500008,0,0,444.75,3.39480301738,103.375,2.83738473058,0,12,4,16,2,0
"6043","2014-05-03 00:00:00",0,0.430519681424,19.4791669051,0,0,439,2.77870915333,45.2083333333,2.2338642031,0,1,5,3,2,0
"6044","2014-05-03 02:00:00",0,0.396645625432,19.6958334446,0,0,439,2.65716681878,57.0416666667,2.21290863057,0,2,5,3,2,0
"6045","2014-05-03 04:00:00",0,0.447195599476,18.3708333174,0,0,439,2.27577537795,91.5833333333,1.89857504269,0,3,5,3,2,0
"6046","2014-05-03 06:00:00",0,0.416979293028,18.34166646,0,0,438.958333333,2.56496227781,58.2916666667,2.15004191796,0,4,5,3,2,0
"6047","2014-05-03 08:00:00",0,0.399954692771,19.2666667303,0,0,437.333333333,2.44341996809,34.5416666667,1.98239735762,0,5,5,3,2,0
"6048","2014-05-03 10:00:00",0,0.414058872809,20.8708333174,0,0,437,2.42246438066,52.7916666667,1.99077956875,0,6,5,3,2,0
"6049","2014-05-03 12:00:00",0,0.418491678933,22.8208331267,0,0,437.208333333,2.15004190306,80.9583333333,1.61357920865,0,7,5,3,2,0
"6050","2014-05-03 14:00:00",0,0.434427109857,22.8249998887,0,0,438,2.91282480955,56.5416666667,2.34283320109,0,8,5,3,2,0
"6051","2014-05-03 16:00:00",0,0.473709476491,20.6166666349,0,0,437.25,3.53310984373,35.125,2.98826486866,0,9,5,3,2,0
"6052","2014-05-03 18:00:00",0,0.563155330717,17.8374999364,0,0,438.625,5.19279124339,43.9166666667,4.61022633314,0,10,5,3,2,0
"6053","2014-05-03 20:00:00",0,0.48128717641,17.4791666667,0,0,439,6.12321879466,37.875,5.36881810427,0,11,5,3,2,0
"6054","2014-05-03 22:00:00",0,0.408283859492,19.4583333333,0,0,439,5.05448452632,40.9166666667,4.3797150751,0,12,5,3,2,0
"6055","2014-05-04 00:00:00",0,0.425958508005,20.6041666667,0,0,439,3.49958087007,74.9166666667,3.00502933562,0,1,5,4,2,0
"6056","2014-05-04 02:00:00",0,0.392563268542,20.9374999205,0,0,439,1.98658842842,79.375,1.60519696772,0,2,5,4,2,0
"6057","2014-05-04 04:00:00",0,0.46582886825,19.9916667144,0,0,439.041666667,2.72422465682,49.8333333333,2.44761108359,0,3,5,4,2,0
"6058","2014-05-04 06:00:00",0,0.418089495351,21.2541666031,0,0,438.916666667,2.8625314335,50.4166666667,2.62363788485,0,4,5,4,2,0
"6059","2014-05-04 08:00:00",0,0.378751295308,23.3708331585,0,0,437.125,2.52305116753,64.4583333333,2.03269073367,0,5,5,4,2,0
"6060","2014-05-04 10:00:00",0,0.327900486688,25.2333332697,0,0,436.041666667,2.3931265523,78.375,1.9488684088,0,6,5,4,2,0
"6061","2014-05-04 12:00:00",0,0.369514716168,26.7999997934,0,0,436.708333333,1.62615255018,81,1.21542330583,0,7,5,4,2,0
"6062","2014-05-04 14:00:00",0,0.394643398623,28.2208331426,0,0,437.25,1.48784579337,126.458333333,0.963956420621,0,8,5,4,2,0
"6063","2014-05-04 16:00:00",0,0.44167560339,26.9291666349,0,0,436.25,1.19446774075,74.6666666667,0.87175189207,0,9,5,4,2,0
"6064","2014-05-04 18:00:00",0,0.388664266716,27.1083334287,0,0,435.875,1.08549875766,279.083333333,0.783738471568,0,10,5,4,2,0
"6065","2014-05-04 20:00:00",0,0.555709093809,21.6624999841,0,0,439.666666667,0.339480303228,82,0.192791283752,0,11,5,4,2,0
"6066","2014-05-04 22:00:00",0,0.462635706489,21.7291665077,0,0,440.125,0.347862528016,63,0.134115674843,0,12,5,4,2,0
"6067","2014-05-05 00:00:00",0,0.23027253896,23.8208333651,0,0,438.416666667,1.10226320475,75.875,0.917854151378,0,1,5,5,2,0
"6068","2014-05-05 02:00:00",0,0.211581595242,23.7624999682,0,0,437.708333333,1.11902766675,70.7083333333,0.951383083439,0,2,5,5,2,0
"6069","2014-05-05 04:00:00",0,0.296750267347,22.4083333016,0,0,438.083333333,1.40402347594,67.3333333333,1.17770327876,0,3,5,5,2,0
"6070","2014-05-05 06:00:00",0,0.254016236713,22.7749999364,0,0,437.708333333,1.46689019601,66.0416666667,1.29086337984,0,4,5,5,2,0
"6071","2014-05-05 08:00:00",0,0.187798269093,25.6416666508,0,0,435.5,2.27158425252,83.125,1.92372172574,0,5,5,5,2,0
"6072","2014-05-05 10:00:00",0,0.180821719269,28.2916665872,0,0,434.916666667,2.47275778651,87.5416666667,2.04526403546,0,6,5,5,2,0
"6073","2014-05-05 12:00:00",0,0.314903650433,27.9541668097,0,0,435.916666667,2.32606874406,83.4583333333,1.68063705166,0,7,5,5,2,0
"6074","2014-05-05 14:00:00",0,0.348760223637,28.3250000477,0,0,436.541666667,1.79798828686,94.2083333333,1.15674769071,0,8,5,5,2,0
"6075","2014-05-05 16:00:00",0,0.317932326347,28.2916666667,0,0,434.958333333,1.41659682741,186.5,0.901089701802,0,9,5,5,2,0
"6076","2014-05-05 18:00:00",0,0.360292663798,26.4708333015,0,0,435.5,1.44593462845,277.125,1.02682313571,0,10,5,5,2,0
"6077","2014-05-05 20:00:00",0,0.289044308166,22.1624999046,0,0,437.166666667,1.29086336928,275.666666667,1.05616094296,0,11,5,5,2,0
"6078","2014-05-05 22:00:00",0,0.548737858732,19.6749998728,0,0,438.958333333,0.687342837453,80.1666666667,0.347862528016,0,12,5,5,2,0
"6079","2014-05-06 00:00:00",0,0.358680209766,20.6458331744,0,0,438.791666667,0.854987422005,99.25,0.712489514923,0,1,5,6,2,0
"6080","2014-05-06 02:00:00",0,0.439781576395,19.4000000159,0,0,439,1.94048615297,251.375,1.55909472704,0,2,5,6,2,0
"6081","2014-05-06 04:00:00",0,0.387731146067,19.6458333333,0,0,439,4.01089688639,293.625,3.44509640833,0,3,5,6,2,0
"6082","2014-05-06 06:00:00",0,0.473971313486,18.4208334287,0,0,439.041666667,5.68734287222,287.833333333,4.63118189573,0,4,5,6,2,0
"6083","2014-05-06 08:00:00",0,0.419036734849,18.1499999364,0,0,439,4.91617765029,284.875,4.19111482302,0,5,5,6,2,0
"6084","2014-05-06 10:00:00",0,0.283423852796,20.1041666667,0,0,436.666666667,2.7787091434,315,2.27577535312,0,6,5,6,2,0
"6085","2014-05-06 12:00:00",0,0.269481086483,22.2333333492,0,0,436.75,2.60687344273,216.791666667,2.15423304339,0,7,5,6,2,0
"6086","2014-05-06 14:00:00",0,0.335933064421,23.4500000477,0,0,436.833333333,3.88516346614,74.0416666667,3.14752724767,0,8,5,6,2,0
"6087","2014-05-06 16:00:00",0.266666664432,0.496186013023,21.6541666985,1.125,1.08333333333,464.666666667,3.24392287433,144.041666667,2.33864208062,0,9,5,6,2,0
"6088","2014-05-06 18:00:00",0.0416666679084,0.717507747312,15.5291667382,2.625,1.91666666667,455.291666667,3.85582561791,72.3333333333,3.31098074714,0,10,5,6,2,0
"6089","2014-05-06 20:00:00",0.0750000023593,0.785638396939,14.2833333413,4.58333333333,3.66666666667,468.166666667,5.51969823241,68.7916666667,4.90360436837,0,11,5,6,2,0
"6090","2014-05-06 22:00:00",0.0083333334575,0.654628269374,15.4416666826,0,0,442.291666667,7.4266555508,88.3333333333,6.38725905617,0,12,5,6,2,0
"6091","2014-06-12 00:00:00",0,0.380194307615,23.4875000318,0,0,440.041666667,5.05867566665,46.375,4.33780381084,0,1,6,12,2,0
"6092","2014-06-12 02:00:00",0,0.398084356139,23.4708333015,0,0,440.583333333,4.76948868235,58.8333333333,4.41324394941,0,2,6,12,2,0
"6093","2014-06-12 04:00:00",0,0.288591405377,24.2666665713,0,0,439.416666667,5.40234702826,76.2916666667,4.6563286384,0,3,6,12,2,0
"6094","2014-06-12 06:00:00",0,0.243344673887,24.9541668097,0,0,438.458333333,9.32942167918,84.125,7.86672254403,0,4,6,12,2,0
"6095","2014-06-12 08:00:00",0,0.218603949373,26.9999999205,0,0,437.041666667,9.0444258054,80.0833333333,7.76613577207,0,5,6,12,2,0
"6096","2014-06-12 10:00:00",0,0.171967865278,29.9500002066,0,0,436.291666667,6.62196147442,86.2083333333,5.60771165291,0,6,6,12,2,0
"6097","2014-06-12 12:00:00",0,0.148445488885,31.6374998887,0,0,435.666666667,5.46940485636,86.6666666667,4.34199499091,0,7,6,12,2,0
"6098","2014-06-12 14:00:00",0,0.1386750862,32.4166669846,0,0,434.875,4.5347862939,81.5833333333,3.37384742995,0,8,6,12,2,0
"6099","2014-06-12 16:00:00",0,0.270305759584,29.9958331585,0,0,434.958333333,2.35959765812,66.0833333333,1.7602682362,0,9,6,12,2,0
"6100","2014-06-12 18:00:00",0,0.330610881249,26.3250001272,0,0,437,2.0536462764,41.0416666667,1.60938810309,0,10,6,12,2,0
"6101","2014-06-12 20:00:00",0,0.30002654468,24.2625002066,0,0,437.916666667,3.40318526824,57.0416666667,2.62782898545,0,11,6,12,2,0
"6102","2014-06-12 22:00:00",0,0.270778497681,24.6833333969,0,0,437.75,3.54149202506,44.5416666667,2.97569155693,0,12,6,12,2,0
"6103","2014-06-13 00:00:00",0,0.214917274813,26.2333334287,0,0,437,3.315171808,64.0416666667,2.61944677929,0,1,6,13,2,0
"6104","2014-06-13 02:00:00",0,0.170977704848,27.8291665713,0,0,437,5.64962275823,86.875,4.42581729094,0,2,6,13,2,0
"6105","2014-06-13 04:00:00",0,0.196715880806,26.091666619,0,0,437,6.36630340417,84.25,5.22632024686,0,3,6,13,2,0
"6106","2014-06-13 06:00:00",0,0.214006597176,26.2708334128,0,0,436.083333333,7.32606875896,82.1666666667,6.15674773852,0,4,6,13,2,0
"6107","2014-06-13 08:00:00",0,0.195706922561,28.3999999364,0,0,435,6.81475271781,90.6666666667,5.69991616408,0,5,6,13,2,0
"6108","2014-06-13 10:00:00",0,0.183093945185,30.5,0,0,435,5.96814755599,90.7083333333,4.9077954789,0,6,6,13,2,0
"6109","2014-06-13 12:00:00",0,0.169885552178,32.2250000636,0,0,435,5.24727577965,89.625,4.20368818442,0,7,6,13,2,0
"6110","2014-06-13 14:00:00",0,0.14905882813,33.1500000954,0,0,434.375,4.79463537534,80.75,3.62950542569,0,8,6,13,2,0
"6111","2014-06-13 16:00:00",0,0.270891363422,30.4749999841,0,0,434.291666667,2.13746857643,115.25,1.55490362147,0,9,6,13,2,0
"6112","2014-06-13 18:00:00",0,0.279739826918,27.0458335082,0,0,436.125,2.43922885259,40,1.94048618277,0,10,6,13,2,0
"6113","2014-06-13 20:00:00",0,0.290687882652,25.1416666508,0,0,437,2.75775357087,47.3333333333,2.39731767774,0,11,6,13,2,0
"6114","2014-06-13 22:00:00",0,0.232765944675,26.1083335082,0,0,437,2.90444257855,24.7083333333,2.53562447429,0,12,6,13,2,0
"6115","2014-06-14 00:00:00",0,0.229962207998,26.5833332539,0,0,437,1.35792121353,99.3333333333,1.00167645762,0,1,6,14,2,0
"6116","2014-06-14 02:00:00",0,0.252575770641,26.1500000159,0,0,437,0.913663038363,27.2916666667,0.678960610181,0,2,6,14,2,0
"6117","2014-06-14 04:00:00",0,0.27943939964,23.4125000636,0,0,437,0.624476116773,134.875,0.456831518561,0,3,6,14,2,0
"6118","2014-06-14 06:00:00",0,0.289339746038,23.8958334128,0,0,435.875,0.972338636717,226.625,0.76697402758,0,4,6,14,2,0
"6119","2014-06-14 08:00:00",0,0.321100088457,25.3208334446,0,0,434.958333333,0.867560784022,238.791666667,0.553227160126,0,5,6,14,2,0
"6120","2014-06-14 10:00:00",0,0.29483865574,27.3916667302,0,0,435,1.01424980412,197.041666667,0.544844937821,0,6,6,14,2,0
"6121","2014-06-14 12:00:00",0,0.250299023464,28.9208332698,0,0,435.541666667,1.76445935667,248,1.16093881677,0,7,6,14,2,0
"6122","2014-06-14 14:00:00",0,0.391861504565,26.7874999046,0,0,435.541666667,2.48952221374,294.125,1.76445934922,0,8,6,14,2,0
"6123","2014-06-14 16:00:00",0,0.413866893699,24.7333334287,0,0,435.958333333,2.57334449887,289.125,1.98239731789,0,9,6,14,2,0
"6124","2014-06-14 18:00:00",0,0.318403319766,23.591666619,0,0,436.041666667,1.89019278623,272.333333333,1.4291701739,0,10,6,14,2,0
"6125","2014-06-14 20:00:00",0,0.288179457188,21.4791665872,0,0,437.125,4.03185250362,278.166666667,3.2397318085,0,11,6,14,2,0
"6126","2014-06-14 22:00:00",0,0.277987850209,21.3791666031,0,0,437.125,3.76362114151,284.041666667,3.16010060906,0,12,6,14,2,0
"6127","2014-06-15 00:00:00",0,0.25847811314,21.1500000954,0,0,437.083333333,3.56244760752,279.791666667,3.13914504647,0,1,6,15,2,0
"6128","2014-06-15 02:00:00",0,0.240249992659,20.8583333492,0,0,437,2.94216261804,281.083333333,2.56077117224,0,2,6,15,2,0
"6129","2014-06-15 04:00:00",0,0.223232627536,20.9750002225,0,0,437,2.85834031304,279.333333333,2.46856664121,0,3,6,15,2,0
"6130","2014-06-15 06:00:00",0,0.271623924375,20.8708334764,0,0,435.291666667,2.64040233195,282.833333333,2.22967308263,0,4,6,15,2,0
"6131","2014-06-15 08:00:00",0,0.291154759626,22.091666619,0,0,435,3.8977368176,277.125,3.49958091974,0,5,6,15,2,0
"6132","2014-06-15 10:00:00",0,0.484200191994,21.7749999364,0,0,436.291666667,1.75188601514,226.666666667,1.34534785648,0,6,6,15,2,0
"6133","2014-06-15 12:00:00",0,0.477995076527,22.5458334287,0,0,437.583333333,1.75607712567,218.958333333,1.22799664736,0,7,6,15,2,0
"6134","2014-06-15 14:00:00",0,0.542712288598,21.091666619,0,0,437.083333333,1.4710813115,310.041666667,1.11483655622,0,8,6,15,2,0
"6135","2014-06-15 16:00:00",0,0.662586636841,17.9791665077,0,0,437.833333333,2.44341992835,294.5,2.09555741648,0,9,6,15,2,0
"6136","2014-06-15 18:00:00",0,0.708978705108,14.9958333572,0,0,440.916666667,3.03017604351,277.291666667,2.58172676961,0,10,6,15,2,0
"6137","2014-06-15 20:00:00",0,0.91644817094,11.8875000079,4,3.79166666667,504.75,4.22464375695,284.583333333,3.75523892045,0,11,6,15,2,0
"6138","2014-06-15 22:00:00",0,0.918836372594,12.1041667462,5,5,512.666666667,5.07544006904,292.041666667,4.45934619506,0,12,6,15,2,0
"6139","2014-07-02 00:00:00",0,0.156238076588,19.2541666826,0,0,436,5.89689856768,30.25,5.41492034992,0,1,7,2,2,0
"6140","2014-07-02 02:00:00",0,0.143791877354,19.1916666031,0,0,435.833333333,5.91366304954,17.75,5.48197815816,0,2,7,2,2,0
"6141","2014-07-02 04:00:00",0,0.323281591758,17.1124997536,0,0,436.666666667,5.41072930892,33.4583333333,4.78625313441,0,3,7,2,2,0
"6142","2014-07-02 06:00:00",0,0.372878914078,17.0083334446,0,0,436.458333333,5.30176025629,46.875,4.42162617048,0,4,7,2,2,0
"6143","2014-07-02 08:00:00",0,0.335099169364,17.7249999046,0,0,435.75,4.88683992624,30.0416666667,4.07795470953,0,5,7,2,2,0
"6144","2014-07-02 10:00:00",0,0.336611760159,19.1416667302,0,0,436.25,4.39228837689,94.4583333333,3.80553227663,0,6,7,2,2,0
"6145","2014-07-02 12:00:00",0,0.628238134086,17.1750000318,0,0,438.458333333,3.94803016384,126,3.34450962146,0,7,7,2,2,0
"6146","2014-07-02 14:00:00",0,0.736794821918,16.8583330313,0,0,439.083333333,4.94551554322,217.75,4.07795467973,0,8,7,2,2,0
"6147","2014-07-02 16:00:00",0,0.773928334316,15.6666667461,0,0,440,5.6621961395,292.291666667,4.66890193025,0,9,7,2,2,0
"6148","2014-07-02 18:00:00",0,0.869937824706,12.8458333413,0.833333333333,0,443.833333333,5.80888519684,268.958333333,4.82397323847,0,10,7,2,2,0
"6149","2014-07-02 20:00:00",0,0.917639786999,11.4416665236,5,4.91666666667,506.791666667,5.01257334153,299.208333333,4.19530592362,0,11,7,2,2,0
"6150","2014-07-02 22:00:00",0.0083333334575,0.920782916248,11.2374999921,5,5,521.166666667,5.72087174654,307.166666667,5.2891869545,0,12,7,2,2,0
"6151","2014-07-03 00:00:00",0,0.92576135695,10.9500001271,5,5,537.333333333,4.65213747819,301.75,4.11567478379,0,1,7,3,2,0
"6152","2014-07-03 02:00:00",0,0.915482712289,11.1916667223,3.41666666667,2.75,462.5,4.55993300676,302.166666667,3.94383906325,0,2,7,3,2,0
"6153","2014-07-03 04:00:00",0.0083333334575,0.900158666074,11.4708332618,0,0,446.75,4.50544846058,315.833333333,3.74266553919,0,3,7,3,2,0
"6154","2014-07-03 06:00:00",0,0.821148827672,12.0541666349,0,0,444.208333333,4.02347028255,310.375,3.29002515475,0,4,7,3,2,0
"6155","2014-07-03 08:00:00",0,0.604999758303,16.1958333651,0,0,441.666666667,3.16010058919,313.208333333,2.69069573283,0,5,7,3,2,0
"6156","2014-07-03 10:00:00",0,0.574680594106,18.1874999205,0,0,440.666666667,2.27577535311,265.208333333,1.8524727722,0,6,7,3,2,0
"6157","2014-07-03 12:00:00",0,0.639571592212,18.3291665713,0,0,441.583333333,2.1416596969,310.916666667,1.69321041306,0,7,7,3,2,0
"6158","2014-07-03 14:00:00",0,0.645733865599,17.6041665872,0,0,440.875,2.59849119683,307.083333333,2.1207041343,0,8,7,3,2,0
"6159","2014-07-03 16:00:00",0,0.721324652433,16.0583331982,0,0,441,3.1391450266,313.458333333,2.5943001012,0,9,7,3,2,0
"6160","2014-07-03 18:00:00",0,0.779416960975,13.9916666349,0,0,442.333333333,2.48533112307,297.416666667,1.95725064476,0,10,7,3,2,0
"6161","2014-07-03 20:00:00",0,0.857781141996,11.5958333413,3.625,3.08333333333,470.458333333,1.65968149404,238.75,1.24056998392,0,11,7,3,2,0
"6162","2014-07-03 22:00:00",0,0.75357854863,13.25,0,0,445.958333333,2.8667225341,288,2.40989105404,0,12,7,3,2,0
"6163","2014-07-04 00:00:00",0,0.63663217922,15.3624999126,0,0,444.666666667,3.60854985316,123.375,3.00083822012,0,1,7,4,2,0
"6164","2014-07-04 02:00:00",0,0.601129432519,16.0749999682,0,0,443.916666667,2.51886002223,88.9583333333,2.10393965244,0,2,7,4,2,0
"6165","2014-07-04 04:00:00",0,0.544196208318,17.0416668256,0,0,443.125,1.27409890791,197.083333333,1.03101425742,0,3,7,4,2,0
"6166","2014-07-04 06:00:00",0,0.466316337387,19.6166666349,0,0,440.5,1.16512993475,280.083333333,0.926236377408,0,4,7,4,2,0
"6167","2014-07-04 08:00:00",0,0.401503025244,21.654166619,0,0,437.458333333,0.813076282541,278.625,0.624476111183,0,5,7,4,2,0
"6168","2014-07-04 10:00:00",0,0.520088637869,22.2833332221,0,0,438.875,1.78960605463,79.5416666667,1.26571668188,0,6,7,4,2,0
"6169","2014-07-04 12:00:00",0,0.50571167469,24.1541667779,0,0,439.541666667,1.8608550032,56.5416666667,1.32858340442,0,7,7,4,2,0
"6170","2014-07-04 14:00:00",0,0.494181487709,24.6249999205,0,0,439,2.38055326541,59.9166666667,1.84828165174,0,8,7,4,2,0
"6171","2014-07-04 16:00:00",0,0.52315785115,23.3291667303,0,0,438.291666667,1.45431684951,45.3333333333,1.07292541365,0,9,7,4,2,0
"6172","2014-07-04 18:00:00",0,0.484135682384,22.6125001113,0,0,439.583333333,0.343671415001,23.7916666667,0.188600168874,0,10,7,4,2,0
"6173","2014-07-04 20:00:00",0,0.367106220375,21.6374999682,0,0,440.083333333,0.184409052134,3.58333333333,0.1383067891,0,11,7,4,2,0
"6174","2014-07-04 22:00:00",0,0.113845686739,22.0750002861,0,0,438.166666667,0.586756087219,97.625,0.352053644136,0,12,7,4,2,0
"6175","2014-07-05 00:00:00",0,0.215818951217,21.4124999841,0,0,438.166666667,0.444258167719,147.416666667,0.276613580063,0,1,7,5,2,0
"6176","2014-07-05 02:00:00",0,0.49991287291,19.8624999523,0,0,440.083333333,1.04777871321,57.5,0.779547368487,0,2,7,5,2,0
"6177","2014-07-05 04:00:00",0,0.543751154095,19.2124999364,0,0,441,1.11902765806,45.9166666667,0.78373847964,0,3,7,5,2,0
"6178","2014-07-05 06:00:00",0,0.510251900802,20.8958333333,0,0,439.541666667,1.02682313199,114.375,0.687342834348,0,4,7,5,2,0
"6179","2014-07-05 08:00:00",0,0.440887247523,21.9666666985,0,0,438.458333333,1.28248114636,173.625,0.980720872681,0,5,7,5,2,0
