Date,percip_mm,humidity,temp,leafwet450_min,leafwet460_min,leafwet_lwscnt,gusts_ms,wind_dir,wind_ms,yield,
3/2/14 6:00,0.008333333,1.013936649,7.054166655,5,5,550.1666667,4.492875159,161,3.587594301,12.74386845,
3/2/14 8:00,0.1,1.016240006,7.179166694,5,4.958333333,511.6666667,4.823973199,82.5,3.956412425,9.232162765,
3/2/14 10:00,0,1.011804134,8.129166842,5,5,476.0416667,4.844928781,123.8333333,4.069572508,5.657748049,
3/2/14 12:00,0,0.972199363,9.445833484,2.083333333,1,451.8333333,7.208717505,41.16666667,6.349539022,0.02090301,
3/2/14 14:00,0.583333335,0.981570462,9.225000064,0.958333333,0.333333333,449.6666667,8.566638728,42.58333333,7.84157594,0.404124861,
3/2/14 16:00,0.191666663,1.007585876,8.645833413,5,5,550.875,7.183570862,42.95833333,6.219614426,7.309085842,
3/2/14 18:00,0.075000003,1.013296043,8.474999905,5,5,557.9166667,6.207041045,63.45833333,5.33528917,14.30462653,
3/2/14 20:00,0.025,1.017444973,8.804166516,5,5,581.875,5.368818104,75.58333333,4.346186141,15.79570792,
3/2/14 22:00,0.133333335,1.016458328,8.754166683,5,5,613.75,4.643755217,162.375,3.654652158,13.38489409,
3/3/14 0:00,0.066666668,1.018429418,8.504166683,5,5,599.7083333,5.201173504,297.125,4.33361274,16.47157191,
3/3/14 2:00,0.016666667,1.019505327,8.274999936,5,5,595.375,5.452640394,332.7083333,4.865884364,24.35897436,
3/3/14 4:00,0.016666667,1.019155552,8.108333667,5,5,596.8333333,5.180217942,335.5,4.593461871,25.33444816,
3/3/14 6:00,0.008333333,1.020968442,8.020833552,5.041666667,5,592.4166667,3.759430031,328.7916667,3.172673931,19.18199554,
3/3/14 8:00,0,0.98082448,9.604166667,3.125,2.333333333,464.875,4.090528061,84.91666667,3.570829858,1.769788183,
3/3/14 10:00,0,0.749882234,13.38750001,0,0,443.2083333,5.695725083,28.95833333,5.222129116,0,
3/3/14 12:00,0,0.479977937,14.45416657,0,0,443,4.849119892,32.16666667,4.270746042,0,
3/3/14 14:00,0,0.524678097,13.26250005,0,0,443,5.896898518,31.91666667,5.297569166,0,
3/3/14 16:00,0,0.864273198,9.774999936,0,0,445.1666667,4.224643797,37.29166667,3.503771991,0.02090301,
3/3/14 18:00,0,0.876769818,9.066666683,0.541666667,0,447.6666667,5.448449274,34.375,4.689857513,0,
3/3/14 20:00,0,0.924695777,8.462500016,2.791666667,2,468.6666667,3.83067896,116.5,3.164291705,1.135730212,
3/3/14 22:00,0.008333333,0.992642678,8.020833631,5,5,543.125,3.58340321,320.4166667,3.134953926,9.239130435,
3/8/14 0:00,0,0.193138445,19.14583373,0,0,437,4.17015926,120.625,3.642078777,0,
3/8/14 2:00,0,0.187659997,18.97083322,0,0,437,4.895222118,112.1666667,4.08214587,0,
3/8/14 4:00,0,0.201586035,18.11666687,0,0,437.0833333,4.987426658,117.4583333,4.325230509,0,
3/8/14 6:00,0,0.223552749,17.20833317,0,0,437.5,5.901089688,117.7083333,5.096395671,0,
3/8/14 8:00,0,0.246712395,16.75599998,0,0,437.36,7.455490398,115.12,6.518021755,0,
3/8/14 10:00,0,0.238591064,17.73749979,0,0,437.0416667,6.886001686,117.9583333,6.039396524,0,
3/8/14 12:00,0.058333334,0.210230313,18.9041667,0,0,437.25,6.005867581,123.1666667,5.176026841,0,
3/8/14 14:00,3.283333363,0.219103938,18.33333317,0.083333333,0,439.75,7.443419953,117.5,6.286672274,0,
3/8/14 16:00,1.066666674,0.271648803,17.72916675,0.583333333,0.125,440.2083333,6.969823976,118.5,6.039396485,0,
3/8/14 18:00,0.441666668,0.309733208,17.15833314,0,0,438.75,5.540653865,120,4.748533159,0,
3/8/14 20:00,0,0.303287593,16.80416671,0,0,439.0833333,4.203688194,124.0416667,3.528918703,0,
3/8/14 22:00,0,0.351261308,16.12500016,0,0,439,3.985750228,135.5416667,3.277451773,0,
3/9/14 0:00,0,0.479682025,14.2250001,0,0,439.7916667,3.126571645,127.125,2.50209555,0,
3/9/14 2:00,0.316666673,0.41947999,14.33333329,0,0,439.875,4.715004216,119.2916667,3.985750188,0,
3/9/14 4:00,0.150000001,0.455869398,13.16666679,0,0,440,4.538977365,119.875,3.843252281,0,
3/9/14 6:00,0,0.418437327,13.26250009,0,0,440,3.403185209,131.1666667,2.870913674,0,
3/9/14 8:00,0.025000001,0.338825987,15.10833331,0,0,438.9583333,3.600167642,131.125,2.883487016,0.02787068,
3/9/14 10:00,0.450000007,0.204705256,16.5333333,0,0,438.0416667,5.637049486,119.6666667,4.685666372,0,
3/9/14 12:00,0.375000006,0.175466073,16.76249989,0,0,437.9583333,5.16345346,128.0416667,4.287510475,0,
3/9/14 14:00,0.008333333,0.173362955,18.10416667,0,0,437.2083333,4.157585959,100,3.273260673,0,
3/9/14 16:00,0,0.649121288,13.03333334,0,0,440.2083333,1.865046114,241.5833333,1.378876798,0,
3/9/14 18:00,0,0.807856679,10.66666667,0.583333333,0,443.7083333,1.525565801,280.7916667,1.144174354,0,
3/9/14 20:00,0,0.85423065,8.895833373,0.5,0,445.0833333,2.699077968,282.2083333,2.170997483,0,
3/9/14 22:00,0,0.798772382,8.608333349,0,0,443.7916667,2.183570812,294.5833333,1.768650477,0,
3/10/14 0:00,0,0.861473612,7.925000052,1.791666667,1.458333333,456.0833333,1.860855008,304.25,1.483654663,0.320512821,
3/10/14 2:00,0,0.98262734,6.895833274,5,5,539.9583333,2.355406533,319.6666667,1.844090546,1.567725753,
3/10/14 4:00,0,0.899419325,6.541666607,5,5,473.9583333,2.472757762,307.0416667,2.179379731,0.00696767,
3/10/14 6:00,0,0.911426184,6.487499952,5,4.5,472.7916667,3.160100579,313.9166667,2.79547359,0,
3/10/14 8:00,0,0.868025978,8.358333329,0.125,0,444.125,2.49790442,311.8333333,2.120704119,0,
3/10/14 10:00,0,0.759665099,10.85416675,0,0,442.9583333,1.810561632,308.875,1.408214609,0,
3/10/14 12:00,0,0.731415682,11.58750002,0,0,443.5833333,2.862531424,315.1666667,2.254819795,0,
3/10/14 14:00,0,0.772378144,10.97500002,0,0,444.3333333,3.679798841,307.7083333,3.063704948,0,
3/10/14 16:00,0,0.820249033,9.766666691,0,0,445.125,3.629505485,315.6666667,3.072087179,0,
3/10/14 18:00,0,0.784726451,7.812500139,0.541666667,0,446.7083333,1.466890201,323.2083333,1.139983244,0,
3/10/14 20:00,0,0.80413304,6.616666635,1.916666667,1.333333333,453.75,1.701592632,297.7083333,1.282481125,0,
3/10/14 22:00,0,0.919861692,5.541666627,4.458333333,4.041666667,480.2083333,2.108130793,236.2083333,1.596814769,0.355351171,
3/11/14 0:00,0.008333333,0.988954199,5.179166734,5,5,533.9166667,2.166806385,137.625,1.718357096,0.919732441,
3/11/14 2:00,0.008333333,0.999217696,5.287500044,5,5,562.7083333,2.464375526,110.8333333,1.839899406,2.048494983,
3/11/14 4:00,0,1.000132787,5.229166647,5,5,528.7083333,3.658843269,88.33333333,2.837384731,4.626532887,
3/11/14 6:00,0,1.001452898,5.129166643,5,5,512.9583333,2.715842446,143.2083333,2.028499593,2.647714604,
3/11/14 8:00,0.008333333,1.000018544,5.51666671,4.416666667,2.75,461.5,2.845766981,175.375,2.133277461,0.341415831,
3/11/14 10:00,0,0.974813638,6.958333353,0.666666667,0.25,447.4166667,3.889354616,316.125,2.984073773,0,
3/11/14 12:00,0,0.814295317,7.858333369,0,0,445.25,4.480301787,309.9583333,3.528918713,0,
3/11/14 14:00,0,0.831464144,7.320833385,0,0,445.625,5.050293386,324.5,4.241408249,0,
3/11/14 16:00,0,0.896404987,6.37500004,0,0,446.7916667,5.025146723,286.7916667,4.010896901,0,
3/11/14 18:00,0,0.934758008,5.39166671,1.666666667,0,448.7916667,3.629505446,225.4583333,2.845766962,0,
3/11/14 20:00,0,0.97832077,5.470833341,5,3.666666667,488.4583333,3.541492045,144.1666667,2.720033546,1.309921962,
3/11/14 22:00,0,0.991570594,5.620833298,5,5,549.1666667,3.679798841,188.25,2.787091374,2.710423634,
3/12/14 0:00,0.008333333,0.99581114,6.016666631,5.041666667,5,545.0416667,4.040234715,64.08333333,3.155909479,4.856465998,
3/12/14 2:00,0,0.996209562,6.720833321,5,5,532.625,4.50125733,54.45833333,3.470243096,6.904960981,
3/12/14 4:00,0.008333333,0.994859457,7.18749994,5,5,533.125,4.681475272,61.45833333,3.449287534,6.27090301,
3/12/14 6:00,0,0.993893127,7.129166583,5,5,519.5416667,3.612741003,98.54166667,2.715842391,4.090022297,
3/12/14 8:00,0,0.993589776,7.133333325,5,4.958333333,486.2916667,3.692372183,61.33333333,3.038558255,3.825250836,
3/12/14 10:00,0,0.994226379,8.041666746,2.208333333,0.75,451.4166667,2.640402352,197.8333333,1.969823981,0.23690078,
3/12/14 12:00,0,0.964656216,9.270833294,0,0,447,3.713327785,222.5833333,2.984073758,0,
3/12/14 14:00,0.008333333,0.955893862,8.50000002,0.708333333,0,448.0416667,5.544844945,325.2916667,4.614417473,0.04180602,
3/12/14 16:00,0,0.984282807,7.737500012,5,3.5,469.3333333,5.176026821,323.3333333,4.266554932,2.104236343,
3/12/14 18:00,0,0.992140529,7.579166671,5,5,518.7916667,4.203688224,240.0416667,3.394803007,2.947324415,
3/12/14 20:00,0,0.994862782,7.041666706,5,5,556.8333333,3.855825682,47.75,3.118189424,2.250557414,
3/12/14 22:00,0,0.998937823,7.120833397,5,5,549.2083333,3.805532297,28.16666667,3.440905293,2.787068004,
3/13/14 0:00,0,1.00030941,7.12499996,5,5,561.625,4.350377212,40.66666667,3.696563284,3.957636566,
3/13/14 2:00,0,1.001368292,6.916666726,5,5,542.125,3.801341176,38.83333333,3.373847465,5.274526198,
3/13/14 4:00,0,1.001588936,7.058333397,5,5,514.3333333,3.160100599,121.25,2.493713344,2.759197324,
3/13/14 6:00,0.025000001,1.002204247,7.104166567,5,5,502.6666667,3.50377201,285.9583333,2.648784578,2.710423634,
3/13/14 8:00,0,1.003799543,7.17083329,5,5,473.875,2.657166829,161.2083333,1.932103952,1.128762542,
3/13/14 10:00,0,0.996894548,8.295833369,1.958333333,0.875,451.25,2.158424159,91.54166667,1.617770329,0.01393534,
3/13/14 12:00,0,0.941456554,9.674999952,0,0,447,2.313495412,154.875,1.747694895,0,
3/13/14 14:00,0,0.917019871,9.908333381,0,0,447,3.306789607,317.2083333,2.590108986,0,
3/13/14 16:00,0,0.948975454,8.058333397,0,0,447.875,3.365465214,317.6666667,2.866722544,0,
3/13/14 18:00,0,0.964680153,6.416666687,4.083333333,1.833333333,458.125,2.225482007,169.9583333,1.75188601,0,
3/13/14 20:00,0,0.95112106,6.629166643,4.125,0,450.5416667,3.482816418,42.95833333,2.937971512,0,
3/13/14 22:00,0,0.89127331,7.808333377,2.541666667,0,449.75,2.531433364,110.5833333,2.053646291,0,
3/14/14 0:00,0,0.678651286,9.458333294,0,0,447.0833333,2.74937133,41.29166667,2.531433374,0,
3/14/14 2:00,0,0.614686397,9.887499928,0,0,447,2.036881829,45.79166667,1.873428365,0,
3/14/14 4:00,0,0.577316701,9.979166627,0,0,446.0833333,1.391450117,64.91666667,1.14836546,0,
3/14/14 6:00,0,0.584492723,10.59583326,0,0,445.25,0.997485333,60.58333333,0.771165133,0,
3/14/14 8:00,0,0.505066894,14.63333333,0,0,441.7916667,1.001676455,80.25,0.670578383,0,
3/14/14 10:00,0,0.454328756,16.58750002,0,0,441.2916667,2.028499583,127.2916667,1.278290038,0,
3/14/14 12:00,0,0.368351948,17.3083334,0,0,441.5833333,2.699077969,244.8333333,1.873428345,0,
3/14/14 14:00,0,0.635237676,15.25833329,0,0,443,2.426655496,312.7083333,1.91533948,0,
3/14/14 16:00,0,0.631748619,13.04166675,0,0,443.9166667,2.79128248,308.25,2.355406523,0,
3/14/14 18:00,0,0.632185946,10.76666665,0,0,444.2916667,2.460184415,305,2.12489525,0,
3/14/14 20:00,0,0.552386456,10.46250002,0,0,444.4583333,2.602682332,314.2083333,2.33445097,0,
3/14/14 22:00,0,0.266430921,11.42916667,0,0,442.5833333,2.401508808,285.4166667,2.129086355,0,
3/15/14 0:00,0,0.21190727,11.85416675,0,0,441.4583333,1.207041075,275.0833333,0.930427497,0,
3/15/14 2:00,0,0.263339433,11.83333345,0,0,441,1.181894394,250.5416667,1.026823139,0,
3/15/14 4:00,0,0.342050411,11.27083329,0,0,441.5833333,1.441743506,77.66666667,1.110645436,0,
3/15/14 6:00,0,0.436647898,11.91666663,0,0,442.0416667,2.405699929,117.375,2.08717519,0,
3/15/14 8:00,0,0.419777634,14.18333332,0,0,441,2.845766981,128.3333333,2.481139978,0,
3/15/14 10:00,0,0.380326178,16.28333346,0,0,441,3.382229676,117.625,2.791282485,0,
3/15/14 12:00,0,0.337276369,17.96666678,0,0,440.7916667,2.728415767,113.4583333,1.99916178,0,
3/15/14 14:00,0,0.308600637,18.74166695,0,0,440.0416667,2.49790446,88.41666667,1.701592624,0,
3/15/14 16:00,0,0.288354666,17.81249992,0,0,439.9166667,1.320201181,98.125,0.867560774,0,
3/15/14 18:00,0,0.3635412,15.49583332,0,0,440.7083333,0.750209561,102.375,0.494551552,0,
3/15/14 20:00,0,0.365734948,14.59999998,0,0,441,0.896898585,115.75,0.729253985,0,
3/15/14 22:00,0,0.335435136,14.52083329,0,0,441,1.257334441,108.25,1.064543173,0,
3/16/14 0:00,0,0.306320295,14.71666662,0,0,441,1.533948024,110.2916667,1.261525561,0,
3/16/14 2:00,0,0.313183966,14.62500012,0,0,441,1.852472772,125.4583333,1.617770339,0,
3/16/14 4:00,0,0.339168339,14.05833336,0,0,441,2.309304277,123,2.032690689,0,
3/16/14 6:00,0,0.355052037,13.71250025,0,0,441,2.900251458,122.5416667,2.590108971,0,
3/16/14 8:00,0,0.340214637,15.31666664,0,0,439.4166667,3.50377201,123,3.109807213,0,
3/16/14 10:00,0,0.304962985,17.53749998,0,0,439,3.642078807,117.75,3.059513817,0,
3/16/14 12:00,0,0.269783857,19.28333322,0,0,439,3.487007529,109.0833333,2.598491197,0,
3/16/14 14:00,0,0.248710846,20.09583338,0,0,439,2.342833176,102.4166667,1.6303437,0,
3/16/14 16:00,0,0.250720174,19.02083349,0,0,438.9583333,1.475272434,107.125,1.005867557,0,
3/16/14 18:00,0,0.269778177,17.16249998,0,0,439.2916667,1.110645453,83,0.787929593,0,
3/16/14 20:00,0,0.282975182,16.40416654,0,0,439.9166667,1.777032713,116.5833333,1.437552397,0,
3/16/14 22:00,0,0.272649599,16.49583332,0,0,439.7083333,2.673931271,116.1666667,2.271584262,0,
3/17/14 0:00,0,0.285394618,15.86666656,0,0,439.5416667,2.363788764,123.125,2.145850807,0,
3/17/14 2:00,0,0.306334592,15.12916664,0,0,440,2.376362105,128.125,2.183570862,0,
3/17/14 4:00,0,0.319218059,14.49999996,0,0,440,2.58591783,131.1666667,2.388935467,0,
3/17/14 6:00,0,0.322194102,14.27083337,0,0,439.75,2.875104795,130.4583333,2.678122381,0,
3/17/14 8:00,0,0.296912807,16.39583333,0,0,439,2.912824829,131.125,2.652975678,0,
3/17/14 10:00,0,0.262514886,18.33333333,0,0,438.9166667,3.650461028,126.125,3.046940506,0,
3/17/14 12:00,0,0.238705415,19.88749997,0,0,438.9583333,3.394803027,120.7083333,2.715842406,0,
3/17/14 14:00,0,0.226550171,20.45833302,0,0,438.1666667,2.770326893,95.58333333,2.062028502,0,
3/17/14 16:00,0,0.221324829,19.92916656,0,0,438.125,1.559094734,115.0416667,1.022632034,0,
3/17/14 18:00,0,0.227445118,18.32916657,0,0,439,0.80888516,125.5416667,0.544844923,0,
3/17/14 20:00,0,0.241930052,17.64166641,0,0,439,0.58256496,142.4583333,0.456831514,0,
3/17/14 22:00,0,0.300419697,15.09999998,0,0,439.25,1.827326067,157.125,1.391450121,0,
3/18/14 0:00,0,0.279192959,15.9375,0,0,439,1.265716692,82.83333333,0.871751882,0,
3/18/14 2:00,0,0.276871099,15.66250006,0,0,439,1.743503774,106.4583333,1.399832358,0,
3/18/14 4:00,0,0.277006765,15.28749986,0,0,439,2.979882662,103.9583333,2.493713309,0,
3/18/14 6:00,0,0.279375168,15.17499991,0,0,439,2.145850807,120.1666667,1.839899406,0,
3/18/14 8:00,0,0.257263693,17.00833352,0,0,438.125,2.988264859,90.375,2.388935452,0,
3/18/14 10:00,0,0.258793028,18.73750011,0,0,437.375,2.246437579,99.29166667,1.571668064,0,
3/18/14 12:00,0,0.227750951,20.20833333,0,0,437.4166667,1.957250625,276.2083333,1.370494564,0,
3/18/14 14:00,0,0.295858882,19.25833344,0,0,438.0833333,3.37384744,302.4583333,2.699077974,0,
3/18/14 16:00,0,0.342291396,17.32083321,0,0,439,3.730092178,299.4583333,3.298407356,0,
3/18/14 18:00,0,0.300855471,15.11666656,0,0,439,3.792958955,300.75,3.487007529,0,
3/18/14 20:00,0,0.265241709,14.83750006,0,0,439,2.573344499,326.8333333,2.321877634,0,
3/18/14 22:00,0,0.262175437,14.84166662,0,0,439,1.219614421,75.375,0.93461861,0,
3/19/14 0:00,0,0.266859037,14.54999999,0,0,439,1.00167645,172.0833333,0.716680642,0,
3/19/14 2:00,0,0.269580288,14.93749996,0,0,439,1.357921225,297.7083333,1.0477787,0,
3/19/14 4:00,0,0.293116011,14.15416666,0,0,439,0.842414086,225.2083333,0.603520542,0,
3/19/14 6:00,0,0.278435123,14.57499993,0,0,438.8333333,1.144174352,165.75,0.909471927,0,
3/19/14 8:00,0,0.259847949,17.79583343,0,0,436.7916667,1.194467748,99.125,0.750209553,0,
3/19/14 10:00,0,0.266658229,19.76666673,0,0,436.9583333,1.684828177,180.75,1.119027664,0,
3/19/14 12:00,0.041666668,0.270378234,20.5916667,0,0,437.9166667,2.409891054,282.9166667,1.659681494,0.12541806,
3/19/14 14:00,0.36666666,0.399291166,19.43333332,0,0,438.4166667,2.87091366,301.5416667,2.254819805,0.04877369,
3/19/14 16:00,0.058333334,0.36204257,17.46666686,0,0,438.875,4.857502073,314.4583333,4.266554882,0.00696767,
3/19/14 18:00,0.083333335,0.304838317,14.87499996,0,0,439.1666667,5.423302631,294.1666667,4.819782078,0.00696767,
3/19/14 20:00,0,0.363614616,12.79999991,0,0,440,3.935456872,304.9166667,3.323554069,0,
3/19/14 22:00,0,0.315672902,12.54166671,0,0,439.5833333,2.300922066,333.2916667,1.87761946,0,
3/20/14 0:00,0,0.273231282,12.34166646,0,0,439,2.057837397,196.1666667,1.651299248,0,
3/20/14 2:00,0,0.233455736,12.5916667,0,0,439,3.33193628,301.6666667,2.870913635,0,
3/20/14 4:00,0,0.174717613,12.8041666,0,0,439,4.279128224,304.1666667,3.83067894,0,
3/20/14 6:00,0,0.665918817,8.316666543,2.083333333,1.166666667,448.7916667,4.409052829,311,3.943839063,0.12541806,
3/20/14 8:00,0,0.947851717,6.699999968,1.541666667,0,447.875,3.013411562,217.7916667,2.464375556,0.404124861,
3/20/14 10:00,0,0.765205609,9.824999968,0,0,442.4583333,3.055322707,179.8333333,2.430846602,0,
3/20/14 12:00,0,0.739658018,10.70416661,0,0,443,4.564124028,295.3333333,3.755238881,0.03483835,
3/20/14 14:00,0,0.837137866,8.87499996,0,0,444.375,5.104777892,259.75,4.316848268,0.01393534,
3/20/14 16:00,0,0.896146422,7.76666679,0,0,447.5833333,3.24811398,93,2.38055322,0,
3/20/14 18:00,0,0.930628409,6.17083329,4.75,0,452.4583333,5.653813928,54.95833333,4.673093001,0.01393534,
3/20/14 20:00,0,0.949392733,5.67083327,5,2.25,464.0416667,6.295054475,46.58333333,5.519698222,0.03483835,
3/20/14 22:00,0,0.969761908,5.808333377,5,5,519.5416667,5.947191993,45.04166667,5.075440029,0.578316611,
3/21/14 0:00,0,0.980111718,5.841666679,5,5,554.6666667,5.029337813,94.125,4.140821487,0.968506132,
3/21/14 2:00,0,0.980968595,5.662500004,5,5,492.7083333,4.555741827,261.125,3.826487869,1.421404682,
3/21/14 4:00,0,0.976243275,5.149999956,5,4.875,488.75,4.350377282,170.5833333,3.738474468,0.968506132,
3/21/14 6:00,0,0.760974631,7.208333333,0.333333333,0,445.75,4.878457725,40.33333333,4.467728406,0,
3/21/14 8:00,0,0.62858722,10.61250003,0,0,443.0833333,4.543168465,66.625,3.985750198,0,
3/21/14 10:00,0,0.571610971,13.8416667,0,0,442.1666667,2.766135807,80.66666667,2.401508798,0.00696767,
3/21/14 12:00,0,0.599372514,15.29583331,0,0,443,2.300922041,80.875,1.827326084,0.00696767,
3/21/14 14:00,0,0.691274385,13.15000002,0,0,443.5416667,1.886001691,290.7916667,1.487845783,0.06270903,
3/21/14 16:00,0,0.742811876,11.04166667,0,0,444.5,1.542330265,273.2083333,1.014249789,0.04180602,
3/21/14 18:00,0,0.809089904,8.850000024,0.208333333,0,446,1.068734284,67.45833333,0.658005027,0,
3/21/14 20:00,0,0.755851573,8.81249996,0,0,446.625,1.512992449,54.41666667,1.106454319,0,
3/21/14 22:00,0,0.251973817,11.89583321,0,0,443.0416667,2.602682322,58.875,2.242246449,0,
3/22/14 0:00,0,0.319358272,12.74166656,0,0,442.2083333,2.946353734,66.20833333,2.506286671,0,
3/22/14 2:00,0,0.320971418,13.17083343,0,0,441.9166667,2.405699914,83.58333333,2.108130793,0,
3/22/14 4:00,0,0.108020616,15.84166678,0,0,440.2916667,1.70997487,62.58333333,1.45431685,0,
3/22/14 6:00,0,0.243743988,15.5666666,0,0,440.125,2.644593477,84.875,2.150041928,0,
3/22/14 8:00,0,0.262161577,18.05000019,0,0,438.9583333,2.049455161,91.54166667,1.668063715,0,
3/22/14 10:00,0.566666685,0.433233603,17.62500008,0,0,438.8333333,1.647108138,81.08333333,1.336965635,0.00696767,
3/22/14 12:00,3.491666651,0.570521166,17.54583335,0,0,440.8333333,1.651299253,79.70833333,1.299245611,7.323021182,
3/22/14 14:00,0,0.596264305,16.04583339,0,0,440.7083333,1.697401509,150.1666667,1.33696564,0.00696767,
3/22/14 16:00,0,0.505269976,14.63333321,0,0,440.875,1.739312659,76.79166667,1.353730107,0.05574136,
3/22/14 18:00,0,0.33836947,13.94583333,0,0,440.5416667,2.296730916,43.91666667,1.982397348,0,
3/22/14 20:00,0,0.344847604,13.18333332,0,0,440.9583333,1.605196998,67.33333333,1.194467753,0,
3/22/14 22:00,0,0.31727062,13.30416663,0,0,440.6666667,1.1274099,52.75,0.834031846,0,
3/23/14 0:00,0,0.384796065,13.63750001,0,0,440.875,1.852472772,78.125,1.533948029,0,
3/23/14 2:00,0,0.328042417,13.39166673,0,0,441,1.043587595,52.04166667,0.779547364,0,
3/23/14 4:00,0,0.315752133,13.8208334,0,0,440.375,1.978206212,50.08333333,1.701592634,0,
3/23/14 6:00,0,0.281549478,15.20000005,0,0,439.6666667,2.204526405,73.70833333,1.831517185,0,
3/23/14 8:00,0,0.238522987,18.42500003,0,0,437.2083333,2.1709975,88.41666667,1.818943868,0,
3/23/14 10:00,0,0.41009136,19.22083346,0,0,437.7083333,1.588432531,81.83333333,1.261525566,0,
3/23/14 12:00,0,0.563102086,18.56666644,0,0,439.9583333,1.596814762,81.58333333,1.131601016,0,
3/23/14 14:00,0,0.592819345,18.29166667,0,0,440.875,1.718357111,84.5,1.240569994,0,
3/23/14 16:00,0,0.533394863,18.65416662,0,0,440.4583333,0.976529765,124.9166667,0.645431682,0,
3/23/14 18:00,0,0.336478258,17.40416662,0,0,440.0416667,0.825649622,293.1666667,0.553227163,0,
3/23/14 20:00,0,0.301692987,16.66250002,0,0,440.2083333,1.445934643,152.2916667,1.173512166,0,
3/23/14 22:00,0,0.356698639,16.3375001,0,0,440.25,2.397317698,52.45833333,2.137468576,0,
3/28/14 0:00,0,0.98008125,4.187499921,5,5,576.3333333,3.805532277,203.125,2.933780382,0.1393534,
3/28/14 2:00,0,0.977723502,4.220833381,5,5,581.9166667,3.826487829,306.0833333,3.202011734,0.11148272,
3/28/14 4:00,0,0.92928692,4.733333329,5,5,513.5416667,4.149203708,308.75,3.633696566,0,
3/28/14 6:00,0,0.913675047,5.683333317,5,5,535.9583333,4.404861708,291.6666667,3.696563303,0,
3/28/14 8:00,0.058333334,0.936142623,6.087499936,5,5,640.4583333,2.879295871,269.2916667,2.204526419,2.403846154,
3/28/14 10:00,0.258333339,0.960607087,5.866666694,5,5,634.5,5.955574175,290.3333333,5.07963117,9.601449275,
3/28/14 12:00,0.116666669,0.968628111,5.31250002,5,5,568.625,6.466890236,295.125,5.590947151,7.490245262,
3/28/14 14:00,0.041666667,0.966444468,4.912499925,5,2.666666667,475.3333333,6.848281642,302.0833333,5.871751904,1.630434783,
3/28/14 16:00,0.008333333,0.935366414,4.533333361,4.958333333,3.458333333,497.875,6.760268211,304.625,5.720871727,0.2090301,
3/28/14 18:00,0.091666666,0.962291171,4.23333327,5,5,528.25,5.293378055,295.2916667,4.505448451,1.630434783,
3/28/14 20:00,0.058333334,0.969885933,4.766666671,5,5,563.25,6.676445891,290.875,5.557418257,3.023968785,
3/28/14 22:00,0.016666667,0.981138272,5.058333337,5,5,524.4166667,8.176865121,294.9583333,6.948868374,3.428093645,
3/29/14 0:00,0.033333334,0.977704734,5.337500076,5,5,526.25,9.67309312,297.625,8.470243116,4.124860647,
3/29/14 2:00,0.083333336,0.978489392,5.462500036,5,5,531.7083333,8.826487819,314.125,7.615255694,12.48606466,
3/29/14 4:00,0.008333333,0.980570599,4.983333389,5,5,530.3333333,6.278290013,258.875,5.192791283,10.59085842,
3/29/14 6:00,0.016666667,0.984521568,4.700000028,5,5,539.3333333,6.58424141,321.875,5.322715839,10.54208473,
3/29/14 8:00,0.141666665,0.985261043,4.899999986,5,5,538.6666667,5.901089668,300.625,4.765297542,12.45122631,
3/29/14 10:00,0,0.981727297,5.529166718,5,4.333333333,478.2916667,5.217937966,255.4583333,4.224643727,2.257525084,
3/29/14 12:00,0,0.975102559,5.850000024,5,1.166666667,455.4166667,5.41911146,253.9583333,4.455155065,0.2090301,
3/29/14 14:00,0,0.956665449,6.045833349,5,3.166666667,480.125,6.127409875,276.25,5.00419116,0.12541806,
3/29/14 16:00,0.016666667,0.962347182,5.716666599,5,3.375,500.5416667,5.880134135,237.125,4.786253154,1.282051282,
3/29/14 18:00,0,0.978888263,5.387500048,5,5,565,5.096395622,250.9583333,4.140821457,2.835841695,
3/29/14 20:00,0,0.985585695,5.574999948,5,5,539.4583333,4.727577547,162.0416667,3.860016743,5.142140468,
3/29/14 22:00,0.008333333,0.985845526,5.483333329,5,5,517.25,3.784576674,166.0416667,2.879295886,3.630156076,
3/30/14 0:00,0,0.986377038,5.279166758,5,5,506.0833333,3.818105628,132.7916667,3.076278279,3.811315496,
3/30/14 2:00,0.008333333,0.98573906,5.116666595,5.041666667,5,532.4166667,4.362950514,108.0833333,3.533109824,6.814381271,
3/30/14 4:00,0,0.983622578,4.591666718,5,5,535.7083333,5.456831515,44.25,4.874266565,8.674749164,
3/30/14 6:00,0,0.981621039,4.216666639,4.708333333,3.125,489.6666667,5.49874268,37.75,4.970662157,2.828874025,
3/30/14 8:00,0,0.947643951,5.300000012,0,0,446.4583333,5.016764442,36.25,4.430008401,0,
3/30/14 10:00,0,0.915679889,8.004166683,0,0,445.75,4.438390603,59.20833333,3.440905293,0,
3/30/14 12:00,0,0.853425461,10.33333341,0,0,445.9583333,3.181056172,111.7083333,2.384744361,0,
3/30/14 14:00,0,0.745839265,11.32916669,0,0,446,2.41408216,92.08333333,1.768650492,0,
3/30/14 16:00,0,0.771018806,10.2791667,0,0,445.2083333,2.062028502,134.8333333,1.601005877,0,
3/30/14 18:00,0,0.693464716,9.466666698,0,0,445.25,1.927912856,39.70833333,1.668063715,0,
3/30/14 20:00,0,0.583606684,8.691666643,0,0,445.4166667,1.898575038,52.41666667,1.655490364,0,
